,0
1059,CON-011
914,CON-006
314,CON-038
587,CON-026
714,CON-037
27,CON-006
242,CON-055
323,CON-010
751,CON-067
526,CON-050
834,CON-011
251,CON-014
613,CON-028
55,CON-060
965,CON-022
183,CON-056
14,CON-069
77,CON-053
31,CON-055
510,CON-014
327,CON-028
329,CON-055
940,CON-030
838,CON-026
45,CON-031
808,CON-019
1,CON-003
876,CON-053
755,CON-002
652,CON-047
840,CON-006
432,CON-050
783,CON-063
1020,CON-063
387,CON-006
978,CON-001
281,CON-015
241,CON-021
1062,CON-030
674,CON-018
742,CON-002
264,CON-031
833,CON-004
872,CON-036
146,CON-035
334,CON-049
623,CON-016
350,CON-047
311,CON-065
276,CON-032
918,CON-017
617,CON-001
287,CON-054
285,CON-010
1053,CON-048
337,CON-001
604,CON-048
683,CON-018
437,CON-056
205,CON-042
278,CON-057
563,CON-007
265,CON-025
611,CON-007
785,CON-022
316,CON-066
787,CON-002
260,CON-017
987,CON-056
436,CON-054
412,CON-030
847,CON-012
638,CON-051
695,CON-063
275,CON-019
484,CON-017
408,CON-021
1047,CON-045
968,CON-066
737,CON-069
248,CON-067
531,CON-051
527,CON-035
931,CON-069
479,CON-025
524,CON-033
983,CON-004
677,CON-022
514,CON-007
602,CON-047
684,CON-069
835,CON-030
929,CON-044
961,CON-024
335,CON-069
675,CON-025
708,CON-067
839,CON-026
1021,CON-041
224,CON-025
99,CON-042
619,CON-048
494,CON-052
554,CON-063
268,CON-018
578,CON-018
404,CON-031
544,CON-053
830,CON-005
963,CON-027
1009,CON-018
60,CON-008
899,CON-056
393,CON-051
298,CON-007
1001,CON-013
645,CON-003
525,CON-019
668,CON-038
632,CON-048
758,CON-028
662,CON-024
330,CON-039
8,CON-050
653,CON-061
293,CON-005
449,CON-068
406,CON-023
