,0
937,1.0
528,1.0
708,1.0
316,1.0
223,1.0
65,1.0
132,1.0
100,0.0
912,0.0
154,1.0
741,1.0
547,1.0
263,1.0
537,1.0
618,0.0
269,0.0
392,1.0
400,0.0
136,0.0
335,1.0
1060,1.0
757,1.0
769,0.0
296,0.0
594,1.0
816,0.0
554,1.0
479,1.0
817,1.0
644,0.0
810,1.0
448,0.0
418,0.0
364,0.0
894,1.0
851,1.0
123,1.0
367,0.0
1065,0.0
972,0.0
879,1.0
119,1.0
366,1.0
709,0.0
599,1.0
783,0.0
1062,0.0
583,1.0
561,0.0
322,0.0
1032,1.0
171,1.0
846,0.0
327,0.0
577,1.0
284,1.0
895,1.0
859,0.0
919,1.0
72,1.0
609,0.0
648,0.0
899,0.0
491,0.0
202,0.0
640,1.0
622,0.0
265,0.0
692,1.0
942,1.0
845,1.0
513,1.0
974,1.0
329,1.0
350,1.0
259,1.0
62,1.0
521,1.0
40,0.0
527,1.0
424,0.0
114,0.0
365,0.0
55,0.0
978,0.0
808,0.0
221,0.0
16,0.0
601,0.0
92,1.0
363,0.0
125,1.0
770,1.0
832,0.0
553,0.0
273,0.0
300,1.0
482,1.0
39,0.0
947,1.0
105,0.0
18,0.0
128,1.0
434,0.0
250,1.0
669,1.0
624,0.0
596,0.0
24,1.0
568,0.0
900,0.0
405,1.0
44,1.0
30,0.0
606,0.0
642,1.0
60,0.0
966,0.0
317,0.0
77,1.0
17,0.0
776,1.0
240,1.0
54,0.0
355,0.0
68,0.0
614,0.0
897,0.0
