,0
539,CON-039
870,CON-048
480,CON-022
389,CON-039
254,CON-058
990,CON-026
276,CON-009
862,CON-069
335,CON-054
49,CON-054
473,CON-061
146,CON-026
1032,CON-047
364,CON-029
1035,CON-044
137,CON-007
106,CON-008
6,CON-013
638,CON-026
527,CON-035
747,CON-004
501,CON-054
636,CON-048
534,CON-001
459,CON-058
122,CON-023
111,CON-066
688,CON-002
627,CON-065
396,CON-066
970,CON-063
764,CON-024
792,CON-045
525,CON-035
428,CON-002
288,CON-064
79,CON-036
767,CON-057
685,CON-045
653,CON-029
928,CON-066
736,CON-038
91,CON-033
103,CON-042
95,CON-013
614,CON-006
571,CON-015
41,CON-014
481,CON-020
1061,CON-013
759,CON-028
34,CON-007
679,CON-054
35,CON-002
153,CON-034
483,CON-029
943,CON-045
720,CON-031
516,CON-039
729,CON-023
323,CON-051
250,CON-044
419,CON-053
781,CON-031
875,CON-022
864,CON-035
493,CON-016
868,CON-037
561,CON-011
17,CON-023
754,CON-039
391,CON-069
253,CON-024
1028,CON-029
485,CON-019
65,CON-052
199,CON-030
892,CON-058
349,CON-046
678,CON-034
268,CON-061
790,CON-039
804,CON-029
805,CON-014
1014,CON-021
1058,CON-007
491,CON-065
898,CON-032
610,CON-053
560,CON-027
695,CON-046
197,CON-005
550,CON-056
1019,CON-007
439,CON-015
714,CON-020
594,CON-027
631,CON-052
272,CON-016
160,CON-050
354,CON-014
13,CON-005
971,CON-061
162,CON-020
454,CON-055
877,CON-001
281,CON-031
572,CON-028
248,CON-059
1006,CON-037
509,CON-042
835,CON-029
1013,CON-066
59,CON-050
924,CON-008
182,CON-046
757,CON-001
476,CON-051
123,CON-021
845,CON-043
187,CON-037
327,CON-068
3,CON-034
203,CON-066
464,CON-054
727,CON-022
850,CON-035
794,CON-030
664,CON-004
737,CON-017
586,CON-064
261,CON-038
701,CON-046
2,CON-017
1063,CON-016
916,CON-034
826,CON-065
913,CON-063
378,CON-033
818,CON-054
73,CON-061
120,CON-021
1000,CON-048
569,CON-012
114,CON-052
541,CON-024
545,CON-050
976,CON-058
590,CON-027
587,CON-032
374,CON-050
1034,CON-066
8,CON-006
618,CON-003
56,CON-042
613,CON-017
750,CON-007
692,CON-059
85,CON-055
239,CON-034
165,CON-032
214,CON-069
128,CON-037
732,CON-003
945,CON-034
502,CON-051
256,CON-052
635,CON-048
848,CON-002
204,CON-035
211,CON-053
82,CON-014
514,CON-030
470,CON-026
615,CON-056
210,CON-028
194,CON-016
549,CON-061
874,CON-007
1031,CON-018
226,CON-055
50,CON-028
833,CON-037
715,CON-009
565,CON-001
331,CON-006
209,CON-029
234,CON-022
624,CON-038
1048,CON-028
744,CON-051
879,CON-035
245,CON-021
621,CON-027
1039,CON-022
456,CON-053
931,CON-038
585,CON-010
646,CON-035
217,CON-003
405,CON-030
1060,CON-038
1047,CON-003
47,CON-045
554,CON-036
676,CON-053
19,CON-021
387,CON-053
359,CON-027
1015,CON-005
718,CON-060
322,CON-024
889,CON-023
455,CON-022
876,CON-010
320,CON-044
375,CON-010
184,CON-049
1007,CON-028
60,CON-032
325,CON-011
950,CON-046
317,CON-029
981,CON-001
632,CON-059
810,CON-044
110,CON-042
795,CON-024
1054,CON-020
857,CON-055
101,CON-053
263,CON-027
887,CON-049
503,CON-051
748,CON-008
1003,CON-066
406,CON-029
724,CON-058
188,CON-043
12,CON-018
652,CON-002
86,CON-056
337,CON-012
690,CON-004
756,CON-047
408,CON-023
948,CON-064
466,CON-001
139,CON-059
603,CON-012
314,CON-013
166,CON-015
282,CON-008
700,CON-051
1062,CON-016
682,CON-043
966,CON-034
856,CON-047
951,CON-022
412,CON-039
124,CON-026
891,CON-009
195,CON-042
16,CON-056
822,CON-029
524,CON-008
360,CON-067
452,CON-022
496,CON-023
108,CON-014
432,CON-067
23,CON-067
884,CON-035
69,CON-059
959,CON-022
719,CON-018
852,CON-007
637,CON-002
684,CON-010
358,CON-041
746,CON-021
930,CON-005
74,CON-024
228,CON-021
558,CON-059
279,CON-003
949,CON-027
113,CON-036
462,CON-054
1045,CON-014
672,CON-038
301,CON-056
619,CON-036
61,CON-026
368,CON-067
762,CON-043
681,CON-056
855,CON-001
784,CON-015
347,CON-060
