,0
937,CON-012
57,CON-039
528,CON-066
210,CON-039
708,CON-013
643,CON-057
316,CON-014
223,CON-059
65,CON-026
478,CON-048
132,CON-035
912,CON-013
154,CON-003
741,CON-043
10,CON-001
977,CON-060
547,CON-036
888,CON-034
263,CON-036
537,CON-053
618,CON-046
269,CON-030
392,CON-032
400,CON-023
335,CON-069
1060,CON-048
757,CON-035
769,CON-048
296,CON-039
594,CON-057
816,CON-035
554,CON-069
479,CON-059
817,CON-061
644,CON-052
810,CON-067
448,CON-004
418,CON-035
364,CON-060
894,CON-009
851,CON-044
123,CON-005
972,CON-053
879,CON-038
119,CON-044
366,CON-017
709,CON-038
599,CON-036
783,CON-042
1062,CON-004
583,CON-038
561,CON-025
322,CON-054
1032,CON-002
171,CON-041
846,CON-059
327,CON-048
577,CON-017
284,CON-018
895,CON-052
859,CON-043
456,CON-015
919,CON-034
72,CON-007
609,CON-028
648,CON-067
899,CON-059
282,CON-035
1026,CON-065
491,CON-024
202,CON-069
913,CON-053
640,CON-038
622,CON-066
265,CON-011
692,CON-028
942,CON-032
845,CON-043
513,CON-005
974,CON-005
329,CON-034
350,CON-053
259,CON-043
62,CON-017
521,CON-026
40,CON-012
527,CON-016
424,CON-020
114,CON-029
365,CON-055
55,CON-006
978,CON-044
808,CON-047
221,CON-065
16,CON-067
92,CON-049
363,CON-050
125,CON-051
770,CON-022
832,CON-068
553,CON-046
273,CON-059
482,CON-001
39,CON-063
947,CON-048
105,CON-017
18,CON-029
128,CON-036
250,CON-035
669,CON-023
624,CON-047
596,CON-035
24,CON-010
568,CON-019
796,CON-005
405,CON-050
44,CON-034
30,CON-009
606,CON-001
438,CON-028
54,CON-002
355,CON-069
345,CON-014
472,CON-026
32,CON-011
649,CON-052
295,CON-043
813,CON-051
