,0
1043,CON-037
22,CON-023
969,CON-029
423,CON-012
465,CON-007
784,CON-015
276,CON-048
1056,CON-014
279,CON-013
272,CON-024
736,CON-030
55,CON-056
388,CON-053
958,CON-029
870,CON-057
43,CON-026
572,CON-023
214,CON-034
218,CON-015
309,CON-037
555,CON-054
156,CON-059
456,CON-017
712,CON-054
857,CON-008
955,CON-020
360,CON-050
461,CON-030
523,CON-064
80,CON-059
884,CON-064
326,CON-068
17,CON-015
554,CON-011
11,CON-041
71,CON-004
110,CON-018
289,CON-037
825,CON-042
516,CON-032
932,CON-048
770,CON-026
856,CON-002
761,CON-067
916,CON-053
56,CON-043
1061,CON-039
271,CON-026
947,CON-008
827,CON-001
655,CON-008
433,CON-010
867,CON-010
186,CON-049
365,CON-045
121,CON-061
177,CON-064
161,CON-052
526,CON-048
154,CON-057
408,CON-057
957,CON-023
418,CON-051
244,CON-042
