,0
548,CON-056
201,CON-035
11,CON-022
295,CON-029
695,CON-068
685,CON-061
814,CON-018
207,CON-028
767,CON-016
248,CON-061
532,CON-054
604,CON-004
1044,CON-027
1034,CON-001
966,CON-023
60,CON-064
375,CON-068
992,CON-052
356,CON-030
872,CON-026
299,CON-022
1012,CON-053
634,CON-061
785,CON-022
1011,CON-035
3,CON-048
806,CON-009
610,CON-006
1007,CON-001
802,CON-066
305,CON-067
165,CON-032
651,CON-016
368,CON-067
904,CON-053
533,CON-043
351,CON-066
874,CON-037
384,CON-054
501,CON-007
451,CON-057
922,CON-059
726,CON-006
969,CON-013
72,CON-021
867,CON-069
1025,CON-048
670,CON-043
335,CON-045
23,CON-028
302,CON-039
222,CON-029
809,CON-049
889,CON-012
909,CON-013
564,CON-047
602,CON-002
948,CON-027
33,CON-010
476,CON-023
591,CON-012
707,CON-024
856,CON-053
218,CON-021
689,CON-065
135,CON-017
560,CON-060
898,CON-027
473,CON-069
868,CON-028
632,CON-047
466,CON-006
662,CON-033
1037,CON-034
28,CON-004
474,CON-037
920,CON-045
272,CON-022
172,CON-001
886,CON-027
1059,CON-008
629,CON-061
576,CON-009
417,CON-007
589,CON-008
12,CON-005
756,CON-058
1001,CON-005
853,CON-024
204,CON-021
330,CON-068
626,CON-036
138,CON-008
1028,CON-031
962,CON-059
614,CON-002
183,CON-050
469,CON-039
109,CON-021
572,CON-035
210,CON-056
743,CON-053
393,CON-029
639,CON-021
430,CON-048
217,CON-054
153,CON-012
389,CON-018
327,CON-029
546,CON-045
409,CON-039
454,CON-008
1036,CON-068
378,CON-037
35,CON-020
654,CON-015
125,CON-024
383,CON-049
374,CON-032
1058,CON-001
370,CON-058
772,CON-008
59,CON-018
450,CON-060
516,CON-003
575,CON-024
718,CON-046
763,CON-054
212,CON-059
467,CON-030
1033,CON-060
927,CON-003
99,CON-052
990,CON-049
420,CON-041
616,CON-057
259,CON-028
676,CON-024
503,CON-032
659,CON-064
246,CON-051
762,CON-047
601,CON-058
1015,CON-046
464,CON-022
618,CON-047
513,CON-029
107,CON-024
921,CON-059
595,CON-069
130,CON-020
545,CON-002
859,CON-064
1029,CON-050
803,CON-010
364,CON-045
994,CON-051
838,CON-011
282,CON-037
537,CON-050
318,CON-057
769,CON-019
740,CON-034
641,CON-012
846,CON-012
143,CON-017
1013,CON-061
558,CON-043
818,CON-037
737,CON-044
388,CON-068
938,CON-037
239,CON-042
500,CON-061
257,CON-017
660,CON-064
290,CON-022
709,CON-004
120,CON-046
261,CON-063
341,CON-006
487,CON-007
520,CON-047
918,CON-022
403,CON-060
955,CON-027
863,CON-035
171,CON-046
40,CON-032
1042,CON-033
884,CON-016
1038,CON-046
932,CON-017
506,CON-051
895,CON-047
708,CON-068
208,CON-063
205,CON-001
828,CON-028
71,CON-058
168,CON-028
159,CON-011
730,CON-025
526,CON-057
943,CON-013
833,CON-051
354,CON-028
37,CON-001
728,CON-029
157,CON-019
310,CON-061
85,CON-027
935,CON-015
711,CON-021
663,CON-053
127,CON-012
797,CON-047
377,CON-050
111,CON-052
424,CON-026
362,CON-051
633,CON-069
764,CON-029
1018,CON-064
432,CON-034
612,CON-005
782,CON-050
975,CON-012
783,CON-046
312,CON-015
497,CON-032
732,CON-035
185,CON-050
530,CON-033
1054,CON-037
690,CON-015
1008,CON-057
297,CON-041
841,CON-065
144,CON-054
908,CON-061
1020,CON-049
7,CON-027
959,CON-030
652,CON-045
880,CON-047
704,CON-069
376,CON-064
380,CON-063
542,CON-010
480,CON-001
462,CON-041
903,CON-020
843,CON-001
186,CON-041
877,CON-030
42,CON-061
1061,CON-004
566,CON-030
1062,CON-004
349,CON-016
834,CON-048
492,CON-023
139,CON-036
52,CON-060
273,CON-021
365,CON-022
1057,CON-061
796,CON-051
493,CON-066
133,CON-068
446,CON-020
223,CON-009
517,CON-037
635,CON-020
914,CON-026
408,CON-048
543,CON-051
964,CON-063
136,CON-053
725,CON-003
154,CON-069
391,CON-032
555,CON-016
192,CON-012
347,CON-021
998,CON-005
169,CON-048
45,CON-042
568,CON-035
773,CON-027
263,CON-056
1046,CON-032
156,CON-017
101,CON-039
643,CON-035
901,CON-023
21,CON-049
866,CON-068
413,CON-056
