,0
613,CON-044
812,CON-044
841,CON-059
552,CON-031
879,CON-059
1022,CON-038
1062,CON-053
549,CON-021
261,CON-025
177,CON-068
969,CON-007
569,CON-047
676,CON-014
316,CON-012
860,CON-057
834,CON-024
803,CON-014
236,CON-039
455,CON-022
89,CON-028
159,CON-067
664,CON-015
152,CON-050
927,CON-022
634,CON-057
625,CON-030
72,CON-030
828,CON-025
380,CON-025
347,CON-047
494,CON-037
558,CON-013
912,CON-001
249,CON-036
572,CON-018
807,CON-032
288,CON-011
968,CON-012
705,CON-057
1055,CON-067
40,CON-068
94,CON-067
745,CON-055
451,CON-016
907,CON-017
717,CON-052
76,CON-028
409,CON-013
200,CON-041
63,CON-044
868,CON-008
777,CON-016
1053,CON-059
611,CON-015
113,CON-019
90,CON-002
693,CON-023
985,CON-050
660,CON-039
160,CON-012
1015,CON-010
138,CON-036
972,CON-060
17,CON-063
509,CON-060
607,CON-055
1044,CON-024
511,CON-023
186,CON-039
405,CON-042
798,CON-014
801,CON-053
452,CON-016
257,CON-037
285,CON-003
414,CON-017
749,CON-056
118,CON-067
298,CON-057
344,CON-055
304,CON-058
143,CON-002
739,CON-069
784,CON-052
170,CON-060
1025,CON-027
66,CON-032
496,CON-035
384,CON-061
778,CON-047
404,CON-028
519,CON-030
252,CON-003
321,CON-027
1028,CON-068
104,CON-032
924,CON-061
250,CON-023
267,CON-030
226,CON-014
876,CON-041
70,CON-018
782,CON-067
35,CON-051
1019,CON-049
553,CON-067
100,CON-042
989,CON-035
574,CON-031
445,CON-003
187,CON-027
654,CON-016
171,CON-009
340,CON-024
822,CON-039
959,CON-013
750,CON-061
981,CON-035
616,CON-004
360,CON-031
107,CON-039
164,CON-006
161,CON-011
554,CON-035
74,CON-021
950,CON-023
819,CON-020
251,CON-055
385,CON-044
1010,CON-005
225,CON-054
491,CON-039
684,CON-012
785,CON-039
763,CON-046
505,CON-021
577,CON-023
233,CON-035
151,CON-010
815,CON-009
662,CON-047
984,CON-024
846,CON-027
65,CON-022
557,CON-021
306,CON-065
430,CON-043
300,CON-008
671,CON-061
610,CON-035
869,CON-066
967,CON-051
295,CON-039
268,CON-002
669,CON-047
487,CON-009
379,CON-044
630,CON-053
501,CON-050
939,CON-028
395,CON-035
431,CON-032
456,CON-058
315,CON-023
309,CON-016
222,CON-055
77,CON-054
544,CON-003
469,CON-035
535,CON-055
169,CON-046
762,CON-039
349,CON-001
728,CON-036
904,CON-041
320,CON-017
720,CON-007
337,CON-016
427,CON-064
838,CON-041
131,CON-033
986,CON-029
672,CON-047
926,CON-039
11,CON-052
646,CON-032
543,CON-009
115,CON-059
568,CON-064
806,CON-057
483,CON-030
830,CON-044
197,CON-069
629,CON-029
878,CON-015
527,CON-026
706,CON-063
1058,CON-064
128,CON-024
374,CON-031
280,CON-047
274,CON-047
376,CON-017
343,CON-001
402,CON-057
62,CON-053
598,CON-045
1056,CON-066
943,CON-017
33,CON-055
423,CON-014
13,CON-003
850,CON-032
465,CON-001
202,CON-033
675,CON-007
422,CON-033
760,CON-044
651,CON-068
817,CON-012
198,CON-027
683,CON-043
942,CON-054
446,CON-028
474,CON-014
34,CON-006
220,CON-068
480,CON-031
550,CON-024
1030,CON-016
987,CON-049
741,CON-008
433,CON-039
188,CON-010
141,CON-013
657,CON-021
690,CON-002
971,CON-031
301,CON-055
368,CON-032
911,CON-015
426,CON-004
1034,CON-025
42,CON-005
512,CON-033
204,CON-046
1036,CON-001
811,CON-049
825,CON-006
124,CON-043
555,CON-044
109,CON-012
116,CON-003
454,CON-036
622,CON-063
324,CON-026
773,CON-010
1008,CON-031
302,CON-013
503,CON-067
880,CON-056
91,CON-037
898,CON-044
232,CON-041
504,CON-014
571,CON-067
303,CON-020
449,CON-030
975,CON-017
614,CON-003
357,CON-054
53,CON-015
297,CON-014
1061,CON-021
50,CON-066
761,CON-004
982,CON-036
311,CON-013
83,CON-014
1005,CON-009
721,CON-061
895,CON-063
606,CON-039
963,CON-011
293,CON-060
144,CON-044
193,CON-027
990,CON-046
356,CON-066
492,CON-004
976,CON-021
863,CON-017
1045,CON-069
917,CON-043
747,CON-039
792,CON-010
716,CON-022
292,CON-041
213,CON-014
938,CON-060
