,0
828,CON-028
352,CON-020
285,CON-004
854,CON-028
225,CON-054
431,CON-058
864,CON-050
95,CON-046
515,CON-066
176,CON-002
24,CON-006
254,CON-068
573,CON-025
991,CON-028
944,CON-055
450,CON-055
128,CON-065
478,CON-020
691,CON-018
972,CON-061
174,CON-032
826,CON-045
606,CON-002
903,CON-004
932,CON-027
626,CON-003
25,CON-052
511,CON-028
751,CON-031
947,CON-039
725,CON-042
13,CON-026
936,CON-002
291,CON-028
333,CON-032
315,CON-063
115,CON-021
1025,CON-010
603,CON-026
60,CON-060
759,CON-019
966,CON-044
761,CON-045
772,CON-069
753,CON-030
807,CON-005
357,CON-012
780,CON-049
1044,CON-061
1023,CON-069
1039,CON-001
34,CON-047
336,CON-001
1003,CON-017
480,CON-048
382,CON-042
1063,CON-016
500,CON-038
392,CON-036
324,CON-045
900,CON-051
622,CON-043
366,CON-050
733,CON-018
