,0
811,CON-033
969,CON-066
848,CON-054
694,CON-037
803,CON-004
440,CON-052
528,CON-024
545,CON-004
483,CON-036
939,CON-061
562,CON-028
189,CON-054
476,CON-013
800,CON-049
58,CON-003
259,CON-009
133,CON-055
644,CON-041
884,CON-022
88,CON-033
1065,CON-054
269,CON-035
735,CON-020
758,CON-023
654,CON-008
752,CON-064
86,CON-063
949,CON-041
746,CON-004
260,CON-021
909,CON-013
560,CON-007
205,CON-066
637,CON-063
379,CON-029
902,CON-004
810,CON-024
711,CON-007
463,CON-003
886,CON-068
185,CON-063
609,CON-003
279,CON-007
164,CON-042
27,CON-064
409,CON-005
61,CON-063
851,CON-036
