,0
579,CON-046
548,CON-016
201,CON-042
11,CON-048
295,CON-044
695,CON-057
685,CON-054
814,CON-053
207,CON-041
767,CON-049
248,CON-054
532,CON-064
604,CON-011
1044,CON-024
1034,CON-060
966,CON-034
60,CON-023
375,CON-057
992,CON-058
356,CON-021
872,CON-007
299,CON-048
1012,CON-014
634,CON-054
785,CON-048
1011,CON-042
3,CON-002
806,CON-043
610,CON-017
1007,CON-060
802,CON-035
305,CON-026
165,CON-056
651,CON-049
368,CON-026
904,CON-014
533,CON-009
351,CON-035
874,CON-069
384,CON-064
501,CON-031
451,CON-059
922,CON-022
726,CON-017
969,CON-050
72,CON-001
867,CON-015
1025,CON-002
670,CON-009
335,CON-005
23,CON-041
847,CON-003
302,CON-006
222,CON-044
809,CON-018
889,CON-068
909,CON-050
591,CON-068
707,CON-036
560,CON-055
473,CON-015
868,CON-041
632,CON-029
466,CON-017
