,0
0,CON-048
1,CON-010
2,CON-032
3,CON-008
4,CON-022
5,CON-037
6,CON-049
7,CON-002
8,CON-046
9,CON-039
10,CON-066
11,CON-047
12,CON-033
13,CON-007
14,CON-016
15,CON-020
16,CON-059
17,CON-023
18,CON-067
19,CON-069
20,CON-052
21,CON-026
22,CON-041
23,CON-006
24,CON-061
25,CON-057
26,CON-050
27,CON-063
28,CON-065
29,CON-013
30,CON-015
31,CON-068
32,CON-017
33,CON-012
34,CON-031
35,CON-042
36,CON-011
37,CON-004
38,CON-054
39,CON-027
40,CON-018
41,CON-051
42,CON-055
43,CON-024
44,CON-001
45,CON-035
46,CON-028
47,CON-060
48,CON-005
49,CON-014
50,CON-009
51,CON-064
52,CON-038
53,CON-053
54,CON-034
55,CON-045
56,CON-030
57,CON-056
58,CON-044
59,CON-003
60,CON-043
61,CON-021
62,CON-058
63,CON-029
64,CON-036
65,CON-025
66,CON-019
67,CON-030
68,CON-022
69,CON-053
70,CON-004
71,CON-036
72,CON-051
73,CON-010
74,CON-019
75,CON-033
76,CON-016
77,CON-065
79,CON-054
80,CON-026
81,CON-006
82,CON-051
83,CON-021
84,CON-053
85,CON-048
86,CON-059
87,CON-054
88,CON-051
89,CON-015
90,CON-056
91,CON-052
92,CON-043
93,CON-034
94,CON-012
95,CON-049
97,CON-008
98,CON-030
99,CON-002
100,CON-064
101,CON-027
102,CON-050
103,CON-030
104,CON-045
105,CON-033
106,CON-011
107,CON-006
108,CON-051
110,CON-030
111,CON-063
112,CON-064
113,CON-054
114,CON-025
115,CON-056
116,CON-068
117,CON-063
118,CON-049
119,CON-006
120,CON-069
121,CON-009
122,CON-023
123,CON-069
124,CON-021
125,CON-058
126,CON-013
127,CON-028
128,CON-064
129,CON-023
131,CON-004
132,CON-011
133,CON-032
134,CON-006
135,CON-015
136,CON-061
137,CON-031
138,CON-008
139,CON-053
140,CON-024
141,CON-011
142,CON-002
143,CON-034
144,CON-031
145,CON-066
146,CON-021
147,CON-063
149,CON-036
150,CON-009
151,CON-032
152,CON-050
153,CON-008
154,CON-047
155,CON-046
156,CON-007
157,CON-047
158,CON-045
160,CON-003
161,CON-035
162,CON-045
163,CON-009
164,CON-059
165,CON-043
166,CON-001
167,CON-060
168,CON-037
169,CON-032
171,CON-020
172,CON-049
173,CON-023
174,CON-069
175,CON-054
176,CON-035
177,CON-015
178,CON-039
179,CON-035
180,CON-065
181,CON-054
182,CON-065
183,CON-038
184,CON-018
185,CON-042
186,CON-063
187,CON-064
188,CON-067
189,CON-021
191,CON-027
192,CON-024
193,CON-057
194,CON-022
195,CON-030
196,CON-032
197,CON-007
198,CON-068
199,CON-026
201,CON-054
202,CON-057
203,CON-063
204,CON-016
205,CON-007
206,CON-058
207,CON-060
208,CON-054
209,CON-028
210,CON-009
211,CON-027
212,CON-013
213,CON-042
214,CON-068
215,CON-013
217,CON-041
218,CON-037
219,CON-035
220,CON-004
221,CON-016
222,CON-018
223,CON-053
224,CON-023
225,CON-038
226,CON-048
227,CON-067
228,CON-069
229,CON-043
230,CON-003
232,CON-057
233,CON-036
234,CON-005
235,CON-006
236,CON-051
237,CON-024
238,CON-060
239,CON-008
240,CON-059
241,CON-052
242,CON-031
243,CON-059
245,CON-069
246,CON-024
247,CON-021
248,CON-053
249,CON-032
250,CON-017
251,CON-001
252,CON-067
253,CON-019
254,CON-004
255,CON-069
256,CON-025
257,CON-066
258,CON-022
260,CON-041
261,CON-002
262,CON-016
263,CON-020
264,CON-002
265,CON-022
266,CON-031
267,CON-012
268,CON-010
270,CON-002
271,CON-044
272,CON-022
273,CON-027
274,CON-042
275,CON-004
276,CON-012
277,CON-052
278,CON-025
279,CON-041
280,CON-023
281,CON-061
282,CON-011
283,CON-050
284,CON-051
285,CON-004
286,CON-009
287,CON-032
288,CON-036
289,CON-018
291,CON-033
292,CON-029
293,CON-050
294,CON-003
295,CON-027
296,CON-033
297,CON-037
298,CON-018
299,CON-049
300,CON-050
301,CON-059
302,CON-010
303,CON-035
304,CON-049
305,CON-011
306,CON-018
307,CON-050
309,CON-047
310,CON-014
311,CON-016
312,CON-060
313,CON-059
314,CON-049
315,CON-035
316,CON-017
317,CON-028
318,CON-022
319,CON-008
320,CON-017
321,CON-003
322,CON-019
323,CON-029
324,CON-004
325,CON-034
326,CON-024
327,CON-037
328,CON-060
329,CON-054
331,CON-046
332,CON-043
333,CON-004
334,CON-050
335,CON-014
336,CON-010
337,CON-035
338,CON-012
339,CON-038
340,CON-059
341,CON-030
342,CON-003
343,CON-001
345,CON-029
346,CON-061
347,CON-024
348,CON-027
349,CON-065
350,CON-047
351,CON-023
352,CON-027
354,CON-051
355,CON-009
356,CON-042
357,CON-025
358,CON-013
359,CON-020
360,CON-006
361,CON-035
362,CON-058
363,CON-058
364,CON-028
365,CON-012
366,CON-033
367,CON-031
368,CON-006
369,CON-023
371,CON-057
372,CON-025
373,CON-053
374,CON-003
375,CON-055
376,CON-010
377,CON-038
378,CON-052
379,CON-017
380,CON-025
381,CON-049
383,CON-061
384,CON-021
385,CON-025
386,CON-014
387,CON-027
388,CON-066
389,CON-058
390,CON-003
391,CON-068
392,CON-002
394,CON-039
395,CON-067
396,CON-063
397,CON-048
398,CON-008
399,CON-057
400,CON-020
401,CON-055
402,CON-041
403,CON-026
405,CON-026
406,CON-028
407,CON-016
408,CON-023
409,CON-058
410,CON-065
411,CON-047
412,CON-058
413,CON-030
414,CON-019
415,CON-020
416,CON-010
417,CON-005
419,CON-027
420,CON-002
421,CON-059
422,CON-036
423,CON-052
424,CON-069
425,CON-060
426,CON-035
427,CON-019
428,CON-042
429,CON-019
430,CON-014
431,CON-012
432,CON-006
434,CON-054
435,CON-059
436,CON-060
437,CON-014
438,CON-050
439,CON-001
440,CON-041
441,CON-035
442,CON-069
443,CON-001
444,CON-015
446,CON-010
447,CON-068
448,CON-025
449,CON-013
450,CON-030
451,CON-031
452,CON-005
453,CON-054
454,CON-048
455,CON-005
456,CON-027
457,CON-004
458,CON-058
459,CON-004
460,CON-004
462,CON-014
463,CON-001
464,CON-014
465,CON-012
466,CON-039
467,CON-046
468,CON-045
469,CON-005
470,CON-021
471,CON-023
472,CON-035
473,CON-010
474,CON-002
475,CON-057
476,CON-029
478,CON-056
479,CON-021
480,CON-005
481,CON-045
482,CON-060
483,CON-028
484,CON-004
