,0
0,CON-067
1,CON-020
2,CON-045
3,CON-032
4,CON-055
5,CON-007
6,CON-009
7,CON-027
8,CON-024
9,CON-010
10,CON-063
11,CON-059
12,CON-005
13,CON-026
14,CON-022
15,CON-012
16,CON-060
17,CON-029
18,CON-046
19,CON-061
20,CON-037
21,CON-038
22,CON-056
23,CON-035
24,CON-014
25,CON-058
26,CON-015
27,CON-001
28,CON-041
29,CON-011
30,CON-017
31,CON-064
32,CON-013
33,CON-042
34,CON-016
35,CON-031
36,CON-030
37,CON-039
38,CON-047
39,CON-033
40,CON-003
41,CON-049
42,CON-048
43,CON-018
44,CON-028
45,CON-002
46,CON-054
47,CON-021
48,CON-051
49,CON-065
50,CON-069
51,CON-036
52,CON-043
53,CON-066
54,CON-023
55,CON-053
56,CON-050
57,CON-068
58,CON-025
59,CON-004
60,CON-057
61,CON-044
62,CON-006
63,CON-008
64,CON-034
65,CON-019
66,CON-052
67,CON-029
68,CON-020
69,CON-030
70,CON-007
71,CON-027
72,CON-066
73,CON-052
74,CON-017
75,CON-058
76,CON-047
77,CON-057
78,CON-012
80,CON-013
81,CON-026
82,CON-016
83,CON-038
84,CON-065
85,CON-069
86,CON-064
87,CON-009
88,CON-064
89,CON-030
90,CON-008
91,CON-042
92,CON-022
93,CON-058
94,CON-022
95,CON-025
96,CON-009
97,CON-036
98,CON-027
99,CON-021
100,CON-051
101,CON-035
103,CON-046
104,CON-022
105,CON-023
106,CON-004
107,CON-061
108,CON-058
109,CON-028
110,CON-033
111,CON-016
112,CON-067
113,CON-048
114,CON-014
115,CON-009
116,CON-009
117,CON-052
118,CON-063
119,CON-027
121,CON-069
122,CON-028
123,CON-001
124,CON-003
125,CON-031
126,CON-045
127,CON-058
128,CON-060
129,CON-066
130,CON-046
131,CON-026
132,CON-064
133,CON-016
135,CON-043
136,CON-006
137,CON-017
138,CON-048
139,CON-038
140,CON-032
141,CON-037
142,CON-005
143,CON-041
144,CON-057
145,CON-005
146,CON-053
147,CON-033
148,CON-045
149,CON-007
150,CON-047
151,CON-010
152,CON-064
153,CON-011
154,CON-029
156,CON-057
157,CON-065
158,CON-019
159,CON-037
160,CON-004
161,CON-066
162,CON-056
163,CON-035
164,CON-024
165,CON-006
167,CON-025
168,CON-021
169,CON-031
170,CON-009
171,CON-053
172,CON-051
173,CON-026
174,CON-054
175,CON-065
176,CON-004
177,CON-021
178,CON-047
179,CON-050
180,CON-003
181,CON-065
182,CON-064
183,CON-048
185,CON-027
186,CON-017
187,CON-002
188,CON-032
189,CON-041
190,CON-060
191,CON-006
192,CON-014
193,CON-059
194,CON-035
195,CON-051
196,CON-066
197,CON-030
198,CON-065
199,CON-052
200,CON-061
201,CON-049
202,CON-051
203,CON-014
204,CON-032
205,CON-037
207,CON-059
208,CON-064
209,CON-017
210,CON-023
211,CON-025
212,CON-035
213,CON-015
214,CON-003
215,CON-013
216,CON-033
217,CON-058
218,CON-069
220,CON-021
221,CON-045
222,CON-012
223,CON-064
224,CON-014
225,CON-007
227,CON-003
228,CON-027
229,CON-030
230,CON-015
231,CON-007
232,CON-048
233,CON-048
234,CON-022
235,CON-017
236,CON-053
237,CON-050
238,CON-055
239,CON-058
241,CON-009
242,CON-045
243,CON-017
244,CON-048
245,CON-021
246,CON-045
247,CON-008
248,CON-061
249,CON-020
251,CON-063
252,CON-050
253,CON-047
254,CON-038
255,CON-026
256,CON-012
257,CON-032
258,CON-027
259,CON-054
260,CON-037
261,CON-027
262,CON-055
263,CON-002
264,CON-052
265,CON-002
266,CON-060
267,CON-064
268,CON-013
269,CON-051
270,CON-027
272,CON-018
