,0
683,CON-042
811,CON-003
969,CON-009
209,CON-052
623,CON-048
848,CON-029
694,CON-006
803,CON-041
440,CON-046
528,CON-008
545,CON-041
483,CON-027
939,CON-051
562,CON-020
189,CON-029
476,CON-033
800,CON-019
861,CON-001
281,CON-022
58,CON-038
259,CON-039
133,CON-016
737,CON-048
644,CON-063
884,CON-057
731,CON-030
88,CON-003
812,CON-003
865,CON-009
615,CON-011
566,CON-052
690,CON-037
1065,CON-029
700,CON-005
853,CON-043
269,CON-045
735,CON-067
678,CON-039
758,CON-017
654,CON-054
752,CON-021
86,CON-034
949,CON-063
746,CON-041
260,CON-069
909,CON-033
560,CON-059
205,CON-009
1011,CON-002
637,CON-034
379,CON-036
902,CON-041
810,CON-008
711,CON-059
463,CON-038
886,CON-043
185,CON-034
84,CON-047
609,CON-038
279,CON-059
28,CON-020
164,CON-049
27,CON-021
48,CON-003
251,CON-016
202,CON-065
793,CON-032
330,CON-031
868,CON-002
162,CON-008
409,CON-007
61,CON-034
942,CON-019
851,CON-027
662,CON-026
371,CON-007
106,CON-057
51,CON-037
207,CON-063
840,CON-048
342,CON-017
310,CON-065
101,CON-063
256,CON-056
82,CON-043
407,CON-027
950,CON-016
591,CON-058
670,CON-051
1022,CON-024
708,CON-004
847,CON-037
452,CON-064
943,CON-016
954,CON-055
125,CON-017
285,CON-033
10,CON-001
893,CON-060
876,CON-008
472,CON-027
561,CON-068
65,CON-033
378,CON-043
671,CON-048
1054,CON-004
93,CON-027
30,CON-017
73,CON-053
474,CON-061
309,CON-024
773,CON-052
455,CON-051
841,CON-046
632,CON-027
985,CON-017
989,CON-016
1051,CON-031
429,CON-027
659,CON-017
423,CON-021
239,CON-029
703,CON-009
580,CON-034
252,CON-058
726,CON-039
844,CON-032
92,CON-064
831,CON-023
183,CON-007
204,CON-019
465,CON-027
616,CON-021
201,CON-020
529,CON-002
152,CON-036
994,CON-032
599,CON-066
555,CON-053
150,CON-041
569,CON-048
87,CON-007
346,CON-037
771,CON-012
103,CON-003
875,CON-010
39,CON-025
358,CON-053
941,CON-064
862,CON-022
680,CON-066
141,CON-065
81,CON-065
131,CON-063
122,CON-069
892,CON-002
491,CON-047
915,CON-013
413,CON-066
97,CON-051
980,CON-048
825,CON-006
284,CON-052
111,CON-054
198,CON-030
710,CON-009
958,CON-007
129,CON-046
303,CON-011
339,CON-052
41,CON-029
433,CON-019
5,CON-010
64,CON-007
227,CON-054
45,CON-041
248,CON-036
1063,CON-056
3,CON-011
567,CON-063
857,CON-049
477,CON-022
719,CON-030
601,CON-055
653,CON-026
789,CON-060
355,CON-012
479,CON-035
496,CON-028
553,CON-041
321,CON-032
767,CON-023
352,CON-026
306,CON-032
558,CON-066
172,CON-052
832,CON-060
611,CON-012
1058,CON-007
759,CON-031
79,CON-013
112,CON-045
212,CON-068
493,CON-006
149,CON-053
965,CON-009
217,CON-025
278,CON-042
348,CON-014
105,CON-025
821,CON-059
46,CON-016
4,CON-059
817,CON-035
128,CON-037
521,CON-028
222,CON-016
382,CON-021
860,CON-011
466,CON-015
245,CON-034
806,CON-028
506,CON-008
668,CON-035
982,CON-021
962,CON-020
926,CON-016
603,CON-010
225,CON-034
500,CON-060
143,CON-029
850,CON-069
1049,CON-003
115,CON-037
439,CON-032
896,CON-047
16,CON-069
901,CON-053
139,CON-008
924,CON-023
693,CON-046
739,CON-038
199,CON-026
424,CON-006
743,CON-046
153,CON-017
956,CON-006
751,CON-003
485,CON-027
369,CON-058
1004,CON-010
1026,CON-045
250,CON-059
975,CON-056
318,CON-016
366,CON-022
584,CON-014
408,CON-009
475,CON-019
681,CON-044
332,CON-027
108,CON-020
171,CON-007
1060,CON-061
891,CON-017
132,CON-064
747,CON-027
675,CON-056
497,CON-031
801,CON-002
1035,CON-017
399,CON-047
31,CON-050
745,CON-037
742,CON-043
320,CON-007
648,CON-010
137,CON-064
1034,CON-055
304,CON-055
754,CON-022
559,CON-068
276,CON-053
516,CON-015
99,CON-043
696,CON-052
1008,CON-026
195,CON-043
435,CON-025
236,CON-052
377,CON-066
698,CON-059
658,CON-007
19,CON-054
780,CON-026
550,CON-058
249,CON-057
392,CON-053
626,CON-068
679,CON-049
