,0
968,CON-041
278,CON-033
666,CON-041
653,CON-015
664,CON-003
619,CON-018
986,CON-007
599,CON-007
180,CON-041
717,CON-052
707,CON-066
41,CON-042
265,CON-001
105,CON-042
614,CON-067
750,CON-020
513,CON-047
587,CON-045
766,CON-055
571,CON-054
646,CON-026
419,CON-053
946,CON-031
1017,CON-033
590,CON-068
218,CON-029
323,CON-058
461,CON-001
262,CON-049
58,CON-015
793,CON-043
400,CON-024
51,CON-056
156,CON-016
591,CON-052
365,CON-067
914,CON-030
1011,CON-033
427,CON-022
12,CON-029
456,CON-010
942,CON-001
498,CON-010
40,CON-055
1049,CON-032
857,CON-050
228,CON-001
751,CON-049
488,CON-022
845,CON-009
201,CON-025
979,CON-063
1056,CON-036
102,CON-043
346,CON-036
975,CON-019
261,CON-015
870,CON-046
165,CON-029
534,CON-038
0,CON-050
138,CON-015
635,CON-022
437,CON-029
307,CON-061
890,CON-016
953,CON-005
588,CON-057
972,CON-007
774,CON-039
412,CON-032
580,CON-020
730,CON-055
548,CON-054
78,CON-012
906,CON-036
631,CON-039
18,CON-017
496,CON-069
716,CON-055
1019,CON-044
64,CON-035
923,CON-057
108,CON-037
1064,CON-036
133,CON-020
438,CON-005
1047,CON-051
641,CON-050
257,CON-049
787,CON-069
928,CON-069
389,CON-018
542,CON-031
189,CON-044
803,CON-041
298,CON-037
712,CON-037
135,CON-067
56,CON-039
244,CON-013
776,CON-026
943,CON-025
35,CON-066
363,CON-025
430,CON-063
80,CON-009
602,CON-047
506,CON-009
92,CON-003
909,CON-007
258,CON-060
93,CON-038
220,CON-026
816,CON-016
786,CON-058
775,CON-036
472,CON-032
470,CON-066
795,CON-063
1010,CON-067
1006,CON-050
869,CON-065
213,CON-028
364,CON-057
458,CON-018
1053,CON-060
172,CON-002
