,0
37,1.0
773,1.0
902,0.0
311,0.0
985,0.0
700,0.0
725,0.0
302,0.0
938,1.0
286,1.0
142,1.0
1017,0.0
546,1.0
840,1.0
917,0.0
680,1.0
785,0.0
726,1.0
436,1.0
71,1.0
223,1.0
67,1.0
243,0.0
913,1.0
206,1.0
679,1.0
398,0.0
201,1.0
102,1.0
721,1.0
691,0.0
234,1.0
215,0.0
797,0.0
489,1.0
152,0.0
20,1.0
956,0.0
580,0.0
687,0.0
731,0.0
997,1.0
875,0.0
587,1.0
625,1.0
391,0.0
633,1.0
944,1.0
847,0.0
973,0.0
15,0.0
807,0.0
470,0.0
349,1.0
928,0.0
1050,0.0
576,0.0
557,1.0
171,1.0
920,1.0
190,1.0
988,0.0
104,1.0
613,0.0
193,0.0
68,0.0
653,0.0
583,1.0
358,0.0
340,0.0
294,1.0
304,1.0
264,1.0
968,0.0
248,1.0
539,0.0
762,0.0
993,1.0
242,0.0
660,1.0
774,0.0
244,1.0
887,0.0
433,0.0
850,0.0
149,0.0
966,1.0
637,1.0
208,1.0
65,1.0
187,1.0
295,1.0
885,1.0
790,0.0
491,0.0
164,0.0
761,1.0
939,1.0
879,0.0
550,1.0
694,1.0
271,0.0
1014,1.0
419,0.0
591,1.0
889,1.0
458,0.0
451,0.0
554,1.0
535,1.0
780,0.0
743,0.0
7,0.0
972,0.0
616,0.0
202,1.0
735,1.0
590,0.0
728,1.0
896,0.0
435,0.0
493,1.0
1038,0.0
706,0.0
281,0.0
222,0.0
945,1.0
448,1.0
309,1.0
882,1.0
869,0.0
866,0.0
650,1.0
926,1.0
693,1.0
91,0.0
146,0.0
443,0.0
327,1.0
781,1.0
510,0.0
251,0.0
70,0.0
397,0.0
330,1.0
421,0.0
482,1.0
384,0.0
883,0.0
904,1.0
652,0.0
990,1.0
420,0.0
472,0.0
439,0.0
401,0.0
307,0.0
74,0.0
237,1.0
516,1.0
352,1.0
85,0.0
509,1.0
738,1.0
300,1.0
219,0.0
147,0.0
263,1.0
986,0.0
376,1.0
611,0.0
410,1.0
568,1.0
884,0.0
492,1.0
1,1.0
191,0.0
112,1.0
166,1.0
999,0.0
865,0.0
456,0.0
414,1.0
960,1.0
179,0.0
133,0.0
856,1.0
851,1.0
831,1.0
176,1.0
513,1.0
478,1.0
612,1.0
77,1.0
610,1.0
895,0.0
864,1.0
991,0.0
654,0.0
863,0.0
183,1.0
872,1.0
720,1.0
1015,1.0
209,0.0
565,0.0
329,0.0
586,1.0
558,0.0
954,1.0
422,1.0
750,0.0
326,1.0
158,1.0
888,1.0
288,0.0
873,1.0
936,0.0
396,0.0
93,0.0
1020,0.0
479,1.0
995,0.0
386,1.0
1037,0.0
336,1.0
62,0.0
18,1.0
1041,1.0
1047,0.0
798,0.0
793,0.0
367,0.0
656,1.0
718,1.0
22,1.0
702,0.0
751,1.0
541,1.0
197,0.0
247,0.0
444,0.0
787,0.0
744,0.0
575,0.0
1007,0.0
333,0.0
238,0.0
253,0.0
520,1.0
716,1.0
110,1.0
957,1.0
467,0.0
465,1.0
763,0.0
462,1.0
363,1.0
502,1.0
80,0.0
740,1.0
1044,0.0
1009,1.0
30,0.0
10,0.0
949,1.0
556,0.0
848,0.0
163,0.0
366,0.0
801,0.0
270,0.0
335,0.0
526,1.0
4,1.0
756,0.0
207,0.0
120,1.0
214,0.0
736,1.0
181,0.0
746,1.0
211,1.0
806,1.0
981,0.0
123,1.0
185,1.0
290,0.0
919,0.0
13,1.0
261,0.0
969,0.0
1004,1.0
602,1.0
131,1.0
170,1.0
916,1.0
480,1.0
765,1.0
775,1.0
