,0
968,CON-041
278,CON-033
666,CON-041
653,CON-015
664,CON-003
619,CON-018
986,CON-007
599,CON-007
180,CON-041
717,CON-052
707,CON-066
41,CON-042
265,CON-001
105,CON-042
614,CON-067
750,CON-020
513,CON-047
587,CON-045
766,CON-055
571,CON-054
646,CON-026
419,CON-053
946,CON-031
1017,CON-033
590,CON-068
218,CON-029
323,CON-058
461,CON-001
262,CON-049
58,CON-015
793,CON-043
400,CON-024
51,CON-056
156,CON-016
591,CON-052
365,CON-067
914,CON-030
456,CON-010
857,CON-050
488,CON-022
1056,CON-036
102,CON-043
261,CON-015
165,CON-029
534,CON-038
0,CON-050
138,CON-015
588,CON-057
