,0
37,CON-063
773,CON-057
902,CON-047
311,CON-069
985,CON-059
700,CON-035
725,CON-022
302,CON-005
938,CON-054
286,CON-034
142,CON-004
1017,CON-043
546,CON-042
840,CON-051
917,CON-027
680,CON-005
785,CON-006
726,CON-003
436,CON-058
71,CON-036
223,CON-068
67,CON-006
243,CON-046
913,CON-066
206,CON-022
679,CON-008
398,CON-009
201,CON-045
102,CON-043
721,CON-038
691,CON-009
234,CON-065
215,CON-032
797,CON-020
489,CON-067
152,CON-050
20,CON-065
956,CON-054
580,CON-003
687,CON-028
731,CON-042
997,CON-011
875,CON-056
587,CON-022
625,CON-067
391,CON-009
633,CON-044
944,CON-035
847,CON-054
973,CON-050
15,CON-068
807,CON-055
470,CON-026
349,CON-029
928,CON-002
1050,CON-051
576,CON-027
557,CON-046
171,CON-048
920,CON-006
190,CON-008
988,CON-014
104,CON-047
613,CON-008
193,CON-055
68,CON-047
653,CON-026
583,CON-068
358,CON-051
340,CON-058
294,CON-031
304,CON-051
264,CON-042
968,CON-008
248,CON-011
539,CON-032
762,CON-025
993,CON-060
242,CON-034
660,CON-026
774,CON-061
244,CON-001
887,CON-010
433,CON-045
850,CON-050
149,CON-008
966,CON-034
637,CON-041
208,CON-020
65,CON-021
187,CON-034
295,CON-026
885,CON-008
790,CON-025
491,CON-025
164,CON-025
761,CON-038
939,CON-018
879,CON-001
550,CON-003
694,CON-047
271,CON-001
1014,CON-044
419,CON-029
591,CON-037
889,CON-006
458,CON-050
451,CON-038
554,CON-011
535,CON-052
780,CON-064
743,CON-023
7,CON-043
972,CON-002
616,CON-028
202,CON-035
735,CON-010
590,CON-022
728,CON-001
896,CON-032
435,CON-048
493,CON-017
945,CON-055
448,CON-020
309,CON-048
882,CON-033
650,CON-023
926,CON-011
