,0
870,CON-045
480,CON-031
254,CON-015
990,CON-026
276,CON-035
862,CON-039
335,CON-007
49,CON-007
473,CON-024
146,CON-026
1032,CON-016
1035,CON-066
137,CON-003
106,CON-010
6,CON-020
638,CON-026
527,CON-036
747,CON-011
501,CON-007
636,CON-045
534,CON-029
459,CON-015
122,CON-065
111,CON-049
688,CON-004
627,CON-060
396,CON-049
970,CON-018
764,CON-063
792,CON-043
525,CON-036
428,CON-004
79,CON-032
767,CON-068
685,CON-043
653,CON-053
928,CON-049
103,CON-051
41,CON-034
481,CON-005
1061,CON-020
35,CON-004
943,CON-043
323,CON-002
781,CON-059
864,CON-036
17,CON-065
253,CON-063
