,0
870,CON-017
480,CON-015
254,CON-014
990,CON-038
276,CON-066
862,CON-021
335,CON-008
49,CON-008
473,CON-039
146,CON-038
1032,CON-026
1035,CON-030
137,CON-005
106,CON-024
6,CON-001
638,CON-038
527,CON-031
747,CON-058
501,CON-008
636,CON-017
534,CON-027
459,CON-014
122,CON-057
111,CON-016
688,CON-019
627,CON-065
396,CON-016
970,CON-041
764,CON-046
792,CON-035
525,CON-031
428,CON-019
288,CON-010
79,CON-029
767,CON-022
685,CON-035
653,CON-054
928,CON-016
736,CON-003
91,CON-013
95,CON-001
614,CON-037
571,CON-056
41,CON-044
481,CON-028
1061,CON-001
759,CON-045
34,CON-005
679,CON-008
35,CON-019
153,CON-063
483,CON-054
943,CON-035
720,CON-059
516,CON-009
729,CON-057
323,CON-061
250,CON-030
419,CON-051
875,CON-015
493,CON-055
561,CON-012
754,CON-009
391,CON-021
1028,CON-054
485,CON-049
199,CON-053
892,CON-014
349,CON-052
678,CON-063
268,CON-039
790,CON-009
804,CON-054
805,CON-044
1014,CON-064
1058,CON-005
491,CON-065
898,CON-032
610,CON-051
560,CON-036
695,CON-052
197,CON-011
550,CON-060
439,CON-056
714,CON-028
594,CON-036
631,CON-006
272,CON-055
160,CON-050
354,CON-044
13,CON-011
971,CON-039
162,CON-028
454,CON-018
877,CON-027
281,CON-059
572,CON-045
248,CON-007
1006,CON-002
509,CON-043
835,CON-054
1013,CON-016
59,CON-050
924,CON-024
182,CON-052
757,CON-027
476,CON-061
123,CON-064
845,CON-068
187,CON-002
327,CON-048
3,CON-063
203,CON-016
464,CON-008
727,CON-015
850,CON-031
794,CON-053
664,CON-058
737,CON-023
586,CON-010
261,CON-003
701,CON-052
2,CON-023
1063,CON-055
916,CON-063
826,CON-065
913,CON-041
378,CON-013
818,CON-008
73,CON-039
120,CON-064
1000,CON-017
569,CON-025
114,CON-006
541,CON-046
545,CON-050
976,CON-014
590,CON-036
587,CON-032
374,CON-050
1034,CON-016
8,CON-037
618,CON-033
56,CON-043
613,CON-023
750,CON-005
692,CON-007
85,CON-018
239,CON-063
165,CON-032
214,CON-021
128,CON-002
732,CON-033
945,CON-063
502,CON-061
256,CON-006
635,CON-017
848,CON-019
204,CON-031
211,CON-051
82,CON-044
514,CON-053
470,CON-038
615,CON-060
210,CON-045
194,CON-055
549,CON-039
874,CON-005
1031,CON-047
226,CON-018
50,CON-045
833,CON-002
715,CON-066
565,CON-027
331,CON-037
209,CON-054
234,CON-015
624,CON-003
1048,CON-045
744,CON-061
879,CON-031
245,CON-064
621,CON-036
1039,CON-015
456,CON-051
931,CON-003
585,CON-069
646,CON-031
217,CON-033
405,CON-053
1060,CON-003
1047,CON-033
47,CON-035
554,CON-029
676,CON-051
19,CON-064
387,CON-051
359,CON-036
1015,CON-011
718,CON-034
322,CON-046
889,CON-057
455,CON-015
876,CON-069
320,CON-030
375,CON-069
184,CON-042
1007,CON-045
60,CON-032
325,CON-012
950,CON-052
317,CON-054
981,CON-027
632,CON-007
810,CON-030
110,CON-043
795,CON-046
1054,CON-028
857,CON-018
101,CON-051
263,CON-036
887,CON-042
503,CON-061
748,CON-024
1003,CON-016
406,CON-054
724,CON-014
188,CON-068
12,CON-047
652,CON-019
86,CON-060
337,CON-025
690,CON-058
756,CON-026
408,CON-057
948,CON-010
466,CON-027
139,CON-007
603,CON-025
314,CON-001
166,CON-056
282,CON-024
700,CON-061
1062,CON-055
682,CON-068
966,CON-063
856,CON-026
951,CON-015
412,CON-009
124,CON-038
891,CON-066
195,CON-043
16,CON-060
822,CON-054
524,CON-024
360,CON-020
452,CON-015
496,CON-057
108,CON-044
432,CON-020
23,CON-020
884,CON-031
69,CON-007
959,CON-015
719,CON-047
852,CON-005
637,CON-019
684,CON-069
358,CON-004
746,CON-064
930,CON-011
74,CON-046
228,CON-064
558,CON-007
279,CON-033
949,CON-036
113,CON-029
462,CON-008
1045,CON-044
301,CON-060
619,CON-029
61,CON-038
368,CON-020
762,CON-068
681,CON-060
855,CON-027
784,CON-056
347,CON-034
988,CON-013
813,CON-020
878,CON-066
989,CON-017
987,CON-053
235,CON-020
0,CON-018
869,CON-048
66,CON-046
599,CON-027
608,CON-032
791,CON-067
