,0
968,CON-057
278,CON-041
666,CON-057
345,CON-034
256,CON-057
653,CON-005
664,CON-002
619,CON-048
986,CON-053
599,CON-053
180,CON-057
717,CON-065
707,CON-012
41,CON-018
265,CON-049
644,CON-001
105,CON-018
614,CON-038
750,CON-006
513,CON-033
587,CON-009
766,CON-022
848,CON-038
571,CON-028
646,CON-066
419,CON-026
946,CON-016
1017,CON-041
590,CON-067
218,CON-054
323,CON-044
461,CON-049
262,CON-047
58,CON-005
793,CON-030
400,CON-011
51,CON-001
156,CON-063
591,CON-065
365,CON-038
914,CON-017
1011,CON-041
427,CON-056
456,CON-036
672,CON-057
857,CON-003
488,CON-056
452,CON-046
