,0
579,CON-049
548,CON-067
201,CON-042
11,CON-031
295,CON-064
695,CON-066
685,CON-055
814,CON-037
207,CON-054
767,CON-063
248,CON-055
532,CON-034
604,CON-030
1044,CON-038
1034,CON-058
966,CON-010
60,CON-012
375,CON-066
992,CON-011
356,CON-002
872,CON-027
299,CON-031
1012,CON-024
634,CON-055
785,CON-031
1011,CON-042
3,CON-007
806,CON-043
610,CON-068
1007,CON-058
802,CON-046
305,CON-032
165,CON-003
651,CON-063
368,CON-032
904,CON-024
533,CON-020
351,CON-046
874,CON-069
501,CON-004
726,CON-068
969,CON-017
867,CON-009
1025,CON-007
335,CON-022
23,CON-054
847,CON-018
302,CON-025
