,0
0,CON-050
1,CON-033
2,CON-027
3,CON-019
4,CON-066
5,CON-004
6,CON-024
7,CON-052
8,CON-063
9,CON-059
10,CON-002
11,CON-065
12,CON-036
13,CON-025
14,CON-051
15,CON-028
16,CON-047
17,CON-053
18,CON-048
19,CON-014
20,CON-011
21,CON-003
22,CON-056
23,CON-038
24,CON-032
25,CON-018
26,CON-068
27,CON-057
28,CON-031
29,CON-021
30,CON-037
31,CON-001
32,CON-058
33,CON-007
34,CON-012
35,CON-009
36,CON-041
37,CON-055
38,CON-005
39,CON-013
40,CON-016
41,CON-049
42,CON-029
43,CON-042
44,CON-010
45,CON-017
46,CON-044
47,CON-035
48,CON-060
49,CON-054
50,CON-030
51,CON-015
52,CON-026
53,CON-064
54,CON-008
55,CON-043
56,CON-061
57,CON-067
58,CON-022
59,CON-006
60,CON-069
61,CON-034
62,CON-020
63,CON-023
64,CON-045
65,CON-046
66,CON-039
67,CON-064
68,CON-029
69,CON-063
70,CON-047
71,CON-023
72,CON-064
73,CON-050
74,CON-048
75,CON-048
76,CON-037
77,CON-066
78,CON-011
79,CON-012
80,CON-039
81,CON-028
82,CON-063
83,CON-051
85,CON-056
86,CON-048
87,CON-060
88,CON-003
89,CON-026
90,CON-063
91,CON-044
92,CON-038
93,CON-026
95,CON-012
96,CON-036
97,CON-049
98,CON-050
99,CON-027
100,CON-028
101,CON-055
102,CON-042
103,CON-046
104,CON-030
105,CON-049
106,CON-020
107,CON-058
108,CON-006
109,CON-068
110,CON-015
111,CON-015
112,CON-002
113,CON-023
114,CON-069
115,CON-007
116,CON-003
117,CON-066
119,CON-036
120,CON-066
121,CON-049
122,CON-060
123,CON-069
124,CON-067
125,CON-013
126,CON-015
127,CON-013
128,CON-052
129,CON-042
130,CON-021
131,CON-031
133,CON-067
134,CON-068
135,CON-025
136,CON-026
137,CON-009
138,CON-022
139,CON-063
140,CON-023
141,CON-019
142,CON-045
143,CON-043
144,CON-023
145,CON-015
146,CON-056
148,CON-011
149,CON-044
150,CON-012
151,CON-025
152,CON-052
153,CON-061
154,CON-063
155,CON-005
156,CON-066
157,CON-002
158,CON-043
159,CON-022
160,CON-003
161,CON-027
163,CON-057
164,CON-018
165,CON-036
166,CON-034
167,CON-065
168,CON-041
169,CON-032
171,CON-011
172,CON-037
173,CON-039
174,CON-020
175,CON-004
176,CON-060
177,CON-027
178,CON-035
179,CON-026
180,CON-063
181,CON-060
182,CON-038
184,CON-022
185,CON-029
186,CON-011
187,CON-038
188,CON-049
189,CON-014
190,CON-046
191,CON-006
192,CON-004
193,CON-051
194,CON-010
195,CON-016
196,CON-055
197,CON-034
198,CON-029
199,CON-034
200,CON-052
201,CON-012
202,CON-025
203,CON-023
204,CON-063
206,CON-001
207,CON-004
208,CON-010
209,CON-015
210,CON-047
211,CON-013
212,CON-068
213,CON-020
214,CON-069
215,CON-030
216,CON-031
218,CON-036
219,CON-009
220,CON-047
221,CON-068
222,CON-064
223,CON-057
224,CON-018
225,CON-011
226,CON-067
227,CON-038
228,CON-013
229,CON-027
230,CON-069
231,CON-052
233,CON-002
234,CON-058
235,CON-008
236,CON-019
237,CON-033
238,CON-036
239,CON-013
240,CON-031
241,CON-061
242,CON-049
243,CON-019
244,CON-033
245,CON-021
246,CON-019
247,CON-042
249,CON-004
250,CON-031
251,CON-012
252,CON-042
253,CON-045
254,CON-020
255,CON-022
256,CON-063
257,CON-019
258,CON-056
259,CON-067
260,CON-021
261,CON-022
262,CON-019
263,CON-031
264,CON-006
265,CON-013
267,CON-016
268,CON-013
269,CON-057
270,CON-066
271,CON-065
272,CON-064
273,CON-056
274,CON-030
275,CON-011
276,CON-030
277,CON-008
278,CON-003
279,CON-039
280,CON-065
281,CON-041
282,CON-034
283,CON-023
284,CON-008
285,CON-058
286,CON-037
288,CON-027
289,CON-034
290,CON-060
291,CON-056
292,CON-066
293,CON-057
294,CON-034
295,CON-014
296,CON-019
297,CON-025
298,CON-006
299,CON-053
300,CON-003
301,CON-068
302,CON-035
304,CON-030
305,CON-031
306,CON-009
307,CON-051
308,CON-059
309,CON-017
310,CON-058
311,CON-067
312,CON-055
313,CON-029
314,CON-067
316,CON-034
317,CON-039
318,CON-043
319,CON-037
320,CON-057
321,CON-016
322,CON-050
323,CON-004
324,CON-038
325,CON-067
326,CON-024
327,CON-010
328,CON-010
329,CON-036
330,CON-031
331,CON-047
332,CON-048
333,CON-016
334,CON-026
335,CON-048
337,CON-043
338,CON-001
339,CON-009
340,CON-008
341,CON-027
342,CON-043
343,CON-026
345,CON-011
346,CON-027
347,CON-033
348,CON-057
349,CON-014
350,CON-017
351,CON-057
352,CON-027
353,CON-064
354,CON-065
355,CON-035
356,CON-067
357,CON-005
358,CON-066
360,CON-008
361,CON-058
362,CON-022
363,CON-012
364,CON-023
365,CON-025
366,CON-065
367,CON-055
368,CON-016
369,CON-067
371,CON-068
372,CON-051
373,CON-054
374,CON-013
375,CON-021
376,CON-004
377,CON-060
378,CON-044
379,CON-058
380,CON-034
381,CON-051
382,CON-010
383,CON-035
384,CON-047
385,CON-020
386,CON-035
388,CON-042
389,CON-055
390,CON-028
391,CON-052
392,CON-011
393,CON-043
394,CON-022
395,CON-025
396,CON-033
397,CON-065
398,CON-012
399,CON-018
400,CON-008
401,CON-065
402,CON-027
403,CON-032
405,CON-045
406,CON-026
407,CON-054
408,CON-021
409,CON-009
410,CON-004
411,CON-047
412,CON-032
413,CON-027
414,CON-058
415,CON-018
416,CON-053
417,CON-008
418,CON-035
419,CON-030
421,CON-046
422,CON-049
423,CON-008
424,CON-052
425,CON-047
426,CON-061
427,CON-057
428,CON-054
429,CON-064
430,CON-034
431,CON-001
432,CON-039
434,CON-048
435,CON-050
436,CON-069
437,CON-036
438,CON-007
439,CON-031
440,CON-023
441,CON-029
442,CON-026
443,CON-045
444,CON-009
445,CON-060
446,CON-050
447,CON-068
449,CON-036
450,CON-033
451,CON-052
452,CON-006
453,CON-058
454,CON-050
