,0
22,CON-065
969,CON-053
423,CON-006
784,CON-022
276,CON-045
1056,CON-034
279,CON-020
272,CON-063
736,CON-033
55,CON-050
870,CON-068
43,CON-026
572,CON-065
214,CON-027
218,CON-022
309,CON-012
555,CON-007
156,CON-019
456,CON-013
712,CON-007
857,CON-010
360,CON-017
461,CON-033
523,CON-047
80,CON-019
884,CON-047
326,CON-038
17,CON-022
554,CON-028
11,CON-067
71,CON-011
110,CON-044
289,CON-012
825,CON-051
516,CON-054
932,CON-045
770,CON-026
856,CON-004
761,CON-056
916,CON-001
56,CON-021
1061,CON-048
271,CON-026
947,CON-010
827,CON-029
655,CON-010
433,CON-069
867,CON-069
186,CON-046
365,CON-043
121,CON-024
161,CON-058
526,CON-045
154,CON-068
408,CON-068
957,CON-065
15,CON-033
489,CON-053
413,CON-028
424,CON-057
731,CON-021
196,CON-037
262,CON-017
108,CON-005
