,0
743,0.0
613,1.0
812,1.0
841,1.0
552,1.0
879,1.0
1022,1.0
1062,1.0
870,0.0
158,0.0
549,1.0
408,0.0
940,0.0
261,1.0
177,1.0
969,1.0
569,0.0
676,1.0
316,1.0
860,1.0
834,1.0
803,1.0
236,0.0
455,1.0
89,0.0
159,1.0
664,0.0
152,0.0
927,1.0
634,0.0
625,0.0
72,0.0
828,0.0
380,1.0
347,0.0
494,1.0
558,1.0
912,0.0
249,1.0
572,0.0
807,1.0
47,0.0
288,1.0
1013,0.0
968,1.0
705,0.0
1055,1.0
40,0.0
94,1.0
745,0.0
451,1.0
907,1.0
717,0.0
76,0.0
409,0.0
200,1.0
63,0.0
868,0.0
777,0.0
1053,1.0
611,1.0
113,1.0
90,1.0
693,1.0
985,0.0
660,0.0
160,0.0
1015,0.0
138,0.0
972,1.0
17,0.0
509,1.0
607,0.0
1044,0.0
511,1.0
186,0.0
405,0.0
798,0.0
801,1.0
452,1.0
257,0.0
285,0.0
414,1.0
749,0.0
118,0.0
298,1.0
344,0.0
304,0.0
588,0.0
143,0.0
739,0.0
784,0.0
170,0.0
1025,1.0
66,1.0
496,1.0
384,0.0
778,1.0
404,0.0
519,1.0
252,1.0
321,1.0
1028,0.0
104,0.0
924,1.0
250,1.0
267,1.0
226,0.0
276,1.0
673,0.0
876,1.0
70,1.0
782,1.0
35,0.0
1019,0.0
553,1.0
100,0.0
989,0.0
574,1.0
445,0.0
187,1.0
654,1.0
171,0.0
340,0.0
822,1.0
959,0.0
981,1.0
616,1.0
