,0
968,CON-063
278,CON-003
666,CON-063
345,CON-011
256,CON-063
653,CON-022
664,CON-038
619,CON-055
986,CON-059
599,CON-059
180,CON-063
717,CON-046
707,CON-009
41,CON-049
265,CON-013
644,CON-015
105,CON-049
614,CON-025
750,CON-067
513,CON-018
587,CON-028
766,CON-016
848,CON-025
571,CON-029
646,CON-047
419,CON-030
946,CON-035
1017,CON-003
590,CON-043
218,CON-036
323,CON-004
461,CON-013
262,CON-019
58,CON-022
793,CON-042
400,CON-008
51,CON-015
156,CON-066
591,CON-046
365,CON-025
914,CON-044
1011,CON-003
427,CON-057
12,CON-036
456,CON-064
942,CON-013
489,CON-041
498,CON-064
40,CON-016
672,CON-063
1049,CON-032
857,CON-050
228,CON-013
751,CON-019
488,CON-057
694,CON-012
845,CON-039
201,CON-012
452,CON-006
979,CON-034
1056,CON-027
102,CON-042
346,CON-027
975,CON-002
261,CON-022
870,CON-024
165,CON-036
534,CON-026
0,CON-050
138,CON-022
635,CON-057
437,CON-036
307,CON-051
890,CON-066
953,CON-007
588,CON-023
972,CON-059
774,CON-061
412,CON-032
580,CON-067
730,CON-016
548,CON-029
78,CON-011
906,CON-027
631,CON-061
18,CON-048
496,CON-010
716,CON-016
1019,CON-014
64,CON-045
923,CON-023
108,CON-006
1064,CON-027
133,CON-067
438,CON-007
1047,CON-053
641,CON-050
257,CON-019
787,CON-010
928,CON-010
389,CON-055
542,CON-035
189,CON-014
803,CON-063
298,CON-006
712,CON-006
135,CON-025
56,CON-061
244,CON-033
776,CON-047
943,CON-012
35,CON-009
654,CON-031
363,CON-012
430,CON-034
80,CON-039
602,CON-018
506,CON-039
92,CON-038
909,CON-059
258,CON-056
93,CON-026
220,CON-047
816,CON-066
786,CON-004
775,CON-027
472,CON-032
470,CON-009
