,0
968,1.0
278,1.0
666,0.0
345,0.0
653,1.0
664,1.0
986,1.0
599,1.0
180,1.0
717,1.0
265,1.0
105,1.0
750,0.0
513,1.0
587,1.0
766,0.0
571,0.0
646,0.0
419,1.0
1017,1.0
590,1.0
218,0.0
323,1.0
461,0.0
58,1.0
793,1.0
400,1.0
51,0.0
156,1.0
591,1.0
365,1.0
914,0.0
1011,1.0
427,1.0
12,1.0
456,0.0
942,1.0
489,0.0
498,1.0
40,1.0
672,0.0
1049,1.0
857,0.0
228,1.0
751,1.0
488,0.0
694,0.0
845,1.0
201,1.0
452,0.0
979,1.0
1056,0.0
102,0.0
346,1.0
975,1.0
261,0.0
870,1.0
165,0.0
534,0.0
0,0.0
138,0.0
635,1.0
437,1.0
307,1.0
890,1.0
953,1.0
972,1.0
774,1.0
412,0.0
580,1.0
730,1.0
548,1.0
78,0.0
496,1.0
716,1.0
1019,0.0
64,1.0
923,1.0
108,1.0
1064,1.0
133,1.0
438,1.0
1047,0.0
641,1.0
257,1.0
787,1.0
928,1.0
389,0.0
542,0.0
803,1.0
298,1.0
712,0.0
135,1.0
56,1.0
244,0.0
776,1.0
943,0.0
35,0.0
363,0.0
430,0.0
80,0.0
602,0.0
506,0.0
92,0.0
909,0.0
258,0.0
93,0.0
220,0.0
816,0.0
775,0.0
472,0.0
470,0.0
795,0.0
1010,0.0
596,0.0
1006,0.0
321,0.0
328,0.0
43,0.0
742,0.0
869,0.0
213,0.0
129,0.0
364,0.0
832,0.0
113,0.0
1048,0.0
172,0.0
