,0
968,CON-036
278,CON-014
666,CON-036
345,CON-004
653,CON-059
664,CON-005
986,CON-057
599,CON-057
180,CON-036
717,CON-046
265,CON-041
105,CON-016
750,CON-003
513,CON-049
587,CON-038
766,CON-056
571,CON-047
646,CON-042
419,CON-011
1017,CON-014
590,CON-009
218,CON-024
323,CON-017
461,CON-041
58,CON-059
793,CON-035
400,CON-058
51,CON-069
156,CON-065
591,CON-046
365,CON-008
914,CON-029
1011,CON-014
427,CON-068
12,CON-024
456,CON-054
942,CON-041
489,CON-028
498,CON-054
40,CON-056
672,CON-036
1049,CON-020
857,CON-013
228,CON-041
751,CON-044
488,CON-068
694,CON-055
845,CON-033
201,CON-055
452,CON-039
979,CON-023
1056,CON-051
102,CON-035
346,CON-051
975,CON-048
261,CON-059
870,CON-027
165,CON-024
534,CON-067
0,CON-013
138,CON-059
635,CON-068
437,CON-024
307,CON-063
890,CON-065
953,CON-026
972,CON-057
774,CON-002
412,CON-020
580,CON-003
730,CON-056
548,CON-047
78,CON-004
496,CON-010
716,CON-056
1019,CON-053
64,CON-025
923,CON-064
108,CON-039
1064,CON-051
133,CON-003
438,CON-026
1047,CON-018
641,CON-013
257,CON-044
787,CON-010
928,CON-010
389,CON-060
542,CON-066
803,CON-036
298,CON-039
712,CON-039
135,CON-008
56,CON-002
244,CON-050
776,CON-042
943,CON-055
35,CON-043
363,CON-055
430,CON-023
80,CON-033
602,CON-049
506,CON-033
92,CON-005
909,CON-057
258,CON-032
93,CON-067
220,CON-042
816,CON-065
775,CON-051
472,CON-020
470,CON-043
795,CON-023
1010,CON-008
596,CON-052
1006,CON-013
321,CON-056
328,CON-010
43,CON-035
742,CON-041
869,CON-015
213,CON-031
129,CON-035
364,CON-064
832,CON-052
113,CON-064
1048,CON-005
172,CON-019
