,0
0,CON-057
1,CON-004
2,CON-003
3,CON-063
4,CON-069
5,CON-044
6,CON-052
7,CON-009
8,CON-048
9,CON-012
10,CON-038
11,CON-015
12,CON-022
13,CON-056
14,CON-010
15,CON-051
16,CON-028
17,CON-002
18,CON-033
19,CON-023
20,CON-058
21,CON-049
22,CON-031
23,CON-024
24,CON-017
25,CON-067
26,CON-029
27,CON-019
28,CON-014
29,CON-026
30,CON-018
31,CON-007
32,CON-065
33,CON-006
34,CON-013
35,CON-037
36,CON-032
37,CON-061
38,CON-046
39,CON-059
40,CON-068
41,CON-020
42,CON-064
43,CON-035
44,CON-016
45,CON-055
46,CON-027
47,CON-054
48,CON-042
49,CON-053
50,CON-036
51,CON-021
52,CON-039
53,CON-060
54,CON-043
55,CON-001
56,CON-005
57,CON-008
58,CON-066
59,CON-047
60,CON-030
61,CON-025
62,CON-034
63,CON-041
64,CON-011
65,CON-045
66,CON-050
67,CON-063
68,CON-016
69,CON-009
70,CON-001
71,CON-069
72,CON-009
73,CON-025
74,CON-029
75,CON-041
76,CON-067
77,CON-047
78,CON-013
79,CON-061
80,CON-016
81,CON-042
82,CON-069
83,CON-008
85,CON-009
86,CON-041
87,CON-013
88,CON-015
89,CON-067
90,CON-024
91,CON-039
92,CON-064
94,CON-026
95,CON-010
96,CON-054
97,CON-056
98,CON-051
99,CON-043
100,CON-016
101,CON-035
102,CON-035
103,CON-004
104,CON-050
106,CON-053
107,CON-014
108,CON-029
109,CON-038
110,CON-001
111,CON-068
112,CON-042
113,CON-012
114,CON-051
115,CON-031
116,CON-056
117,CON-046
118,CON-026
119,CON-046
121,CON-042
122,CON-034
123,CON-051
124,CON-035
125,CON-006
126,CON-004
127,CON-063
128,CON-032
129,CON-019
130,CON-063
131,CON-048
132,CON-049
133,CON-022
134,CON-060
135,CON-059
137,CON-020
138,CON-018
139,CON-015
140,CON-006
141,CON-017
142,CON-031
143,CON-024
144,CON-041
145,CON-036
146,CON-031
147,CON-061
148,CON-051
149,CON-024
150,CON-014
151,CON-069
152,CON-042
153,CON-058
155,CON-023
156,CON-044
157,CON-038
158,CON-030
159,CON-026
160,CON-038
161,CON-033
162,CON-006
164,CON-013
165,CON-020
166,CON-034
167,CON-027
168,CON-063
169,CON-025
170,CON-061
171,CON-021
172,CON-022
173,CON-013
174,CON-012
175,CON-009
176,CON-055
177,CON-068
178,CON-018
179,CON-045
180,CON-012
182,CON-065
183,CON-034
184,CON-018
185,CON-041
186,CON-014
187,CON-063
188,CON-069
189,CON-018
190,CON-044
192,CON-026
193,CON-063
194,CON-001
195,CON-009
196,CON-009
197,CON-022
198,CON-063
199,CON-022
200,CON-020
201,CON-006
202,CON-048
204,CON-025
205,CON-053
206,CON-046
207,CON-044
208,CON-017
209,CON-018
210,CON-051
211,CON-065
212,CON-012
213,CON-008
214,CON-067
215,CON-065
217,CON-008
218,CON-016
219,CON-001
220,CON-068
221,CON-029
222,CON-006
