,0
811,CON-033
969,CON-066
848,CON-054
694,CON-037
803,CON-004
440,CON-052
528,CON-024
545,CON-004
483,CON-036
939,CON-061
562,CON-028
189,CON-054
476,CON-013
800,CON-049
58,CON-003
259,CON-009
133,CON-055
644,CON-041
884,CON-022
88,CON-033
1065,CON-054
269,CON-035
735,CON-020
758,CON-023
654,CON-008
752,CON-064
86,CON-063
949,CON-041
746,CON-004
260,CON-021
909,CON-013
560,CON-007
205,CON-066
637,CON-063
379,CON-029
902,CON-004
810,CON-024
711,CON-007
463,CON-003
886,CON-068
185,CON-063
84,CON-026
609,CON-003
279,CON-007
28,CON-028
164,CON-042
27,CON-064
48,CON-033
251,CON-055
202,CON-065
793,CON-032
330,CON-059
868,CON-019
162,CON-024
409,CON-005
61,CON-063
851,CON-036
662,CON-038
371,CON-005
106,CON-022
51,CON-002
207,CON-041
840,CON-017
101,CON-041
256,CON-060
82,CON-068
407,CON-036
708,CON-058
847,CON-002
452,CON-010
943,CON-055
954,CON-018
125,CON-023
285,CON-013
10,CON-027
893,CON-034
876,CON-024
472,CON-036
561,CON-048
65,CON-013
378,CON-068
671,CON-017
1054,CON-058
93,CON-036
30,CON-023
73,CON-051
474,CON-039
309,CON-046
773,CON-006
455,CON-061
841,CON-052
632,CON-036
985,CON-023
989,CON-055
1051,CON-059
429,CON-036
659,CON-023
423,CON-064
239,CON-054
703,CON-066
580,CON-063
252,CON-014
726,CON-009
844,CON-032
92,CON-010
831,CON-057
183,CON-005
204,CON-049
465,CON-036
616,CON-064
201,CON-028
529,CON-019
152,CON-029
994,CON-032
599,CON-016
555,CON-051
150,CON-004
569,CON-017
87,CON-005
346,CON-002
771,CON-025
103,CON-033
875,CON-069
39,CON-067
358,CON-051
941,CON-010
680,CON-016
141,CON-065
81,CON-065
131,CON-041
892,CON-019
491,CON-026
915,CON-001
413,CON-016
97,CON-061
980,CON-017
825,CON-037
284,CON-006
111,CON-008
198,CON-053
710,CON-066
958,CON-005
129,CON-052
303,CON-012
339,CON-006
41,CON-054
433,CON-049
5,CON-069
64,CON-005
227,CON-008
45,CON-004
248,CON-029
1063,CON-060
3,CON-012
567,CON-041
653,CON-038
789,CON-034
355,CON-025
479,CON-031
496,CON-045
553,CON-004
321,CON-032
767,CON-057
352,CON-038
306,CON-032
558,CON-016
172,CON-006
832,CON-034
611,CON-025
1058,CON-005
759,CON-059
79,CON-001
112,CON-035
212,CON-048
493,CON-037
149,CON-051
965,CON-066
217,CON-067
278,CON-043
348,CON-044
105,CON-067
821,CON-007
46,CON-055
4,CON-007
817,CON-031
128,CON-002
521,CON-045
222,CON-055
382,CON-064
860,CON-012
466,CON-056
245,CON-063
806,CON-045
506,CON-024
668,CON-031
982,CON-064
962,CON-028
603,CON-069
225,CON-063
500,CON-034
143,CON-054
850,CON-021
1049,CON-033
115,CON-002
439,CON-032
896,CON-026
16,CON-021
901,CON-051
139,CON-024
924,CON-057
693,CON-052
739,CON-003
199,CON-038
424,CON-037
743,CON-052
153,CON-023
956,CON-037
751,CON-033
485,CON-036
369,CON-014
1004,CON-069
1026,CON-035
250,CON-007
975,CON-060
318,CON-055
366,CON-015
584,CON-044
408,CON-066
475,CON-049
681,CON-030
332,CON-036
108,CON-028
171,CON-005
1060,CON-039
891,CON-023
132,CON-010
747,CON-036
675,CON-060
497,CON-059
1035,CON-023
399,CON-026
31,CON-050
745,CON-002
742,CON-068
320,CON-005
648,CON-069
116,CON-018
797,CON-006
137,CON-010
1034,CON-018
304,CON-018
754,CON-015
559,CON-048
484,CON-006
391,CON-008
276,CON-051
220,CON-023
434,CON-061
910,CON-008
374,CON-035
166,CON-021
516,CON-056
709,CON-032
99,CON-068
494,CON-021
696,CON-006
295,CON-058
1008,CON-038
195,CON-068
987,CON-043
435,CON-067
236,CON-006
14,CON-057
178,CON-053
1029,CON-018
377,CON-016
119,CON-047
698,CON-007
658,CON-005
582,CON-005
19,CON-008
780,CON-038
550,CON-014
249,CON-022
392,CON-051
1043,CON-061
246,CON-042
241,CON-063
380,CON-069
626,CON-048
679,CON-042
422,CON-041
1062,CON-029
809,CON-034
904,CON-027
68,CON-050
928,CON-049
37,CON-036
109,CON-066
341,CON-002
