,0
870,CON-022
480,CON-059
389,CON-033
254,CON-052
990,CON-067
276,CON-043
862,CON-037
49,CON-061
473,CON-002
146,CON-067
1032,CON-042
364,CON-047
1035,CON-029
137,CON-026
106,CON-058
6,CON-041
638,CON-067
527,CON-066
501,CON-061
636,CON-022
534,CON-021
459,CON-052
122,CON-064
111,CON-065
688,CON-048
627,CON-015
396,CON-065
970,CON-036
764,CON-027
792,CON-025
525,CON-066
428,CON-048
288,CON-054
767,CON-068
685,CON-025
653,CON-047
928,CON-065
736,CON-005
91,CON-050
103,CON-035
95,CON-041
614,CON-039
571,CON-069
41,CON-053
481,CON-031
1061,CON-041
759,CON-038
34,CON-026
679,CON-061
35,CON-048
153,CON-023
483,CON-047
943,CON-025
720,CON-007
516,CON-033
729,CON-064
323,CON-063
250,CON-029
419,CON-018
781,CON-007
875,CON-059
864,CON-066
493,CON-056
868,CON-019
561,CON-004
17,CON-064
754,CON-033
391,CON-037
253,CON-027
1028,CON-047
485,CON-044
65,CON-034
199,CON-011
892,CON-052
349,CON-046
678,CON-023
268,CON-002
790,CON-033
804,CON-047
805,CON-053
1014,CON-030
1058,CON-026
491,CON-015
898,CON-020
610,CON-018
560,CON-051
695,CON-046
197,CON-045
550,CON-032
1019,CON-026
439,CON-069
714,CON-031
594,CON-051
631,CON-034
272,CON-056
160,CON-013
354,CON-053
13,CON-045
971,CON-002
162,CON-031
454,CON-060
877,CON-021
281,CON-007
572,CON-038
248,CON-057
1006,CON-019
509,CON-035
835,CON-047
1013,CON-065
59,CON-013
924,CON-058
182,CON-046
476,CON-063
123,CON-030
845,CON-009
187,CON-019
3,CON-023
203,CON-065
727,CON-059
850,CON-066
794,CON-011
737,CON-006
2,CON-006
1063,CON-056
913,CON-036
73,CON-002
114,CON-034
541,CON-027
