,0
539,CON-058
870,CON-015
480,CON-005
389,CON-058
254,CON-004
990,CON-021
276,CON-012
862,CON-068
335,CON-014
49,CON-014
473,CON-010
146,CON-021
1032,CON-066
364,CON-028
1035,CON-017
137,CON-031
106,CON-011
6,CON-049
638,CON-021
527,CON-016
747,CON-044
501,CON-014
636,CON-015
534,CON-039
459,CON-004
122,CON-023
111,CON-063
688,CON-042
627,CON-050
396,CON-063
970,CON-057
764,CON-019
792,CON-060
525,CON-016
428,CON-042
288,CON-036
79,CON-054
767,CON-056
685,CON-060
653,CON-028
928,CON-063
736,CON-002
91,CON-052
103,CON-030
95,CON-049
614,CON-046
571,CON-001
41,CON-051
481,CON-045
1061,CON-049
759,CON-009
34,CON-031
679,CON-014
35,CON-042
153,CON-008
483,CON-028
943,CON-060
720,CON-061
516,CON-058
729,CON-023
323,CON-029
250,CON-017
419,CON-027
781,CON-061
875,CON-005
864,CON-016
493,CON-022
868,CON-064
561,CON-034
17,CON-023
754,CON-058
391,CON-068
253,CON-019
1028,CON-028
485,CON-047
65,CON-025
199,CON-026
892,CON-004
349,CON-065
678,CON-008
268,CON-010
790,CON-058
804,CON-028
805,CON-051
1014,CON-069
1058,CON-031
491,CON-050
898,CON-043
610,CON-027
560,CON-020
695,CON-065
197,CON-007
550,CON-059
1019,CON-031
439,CON-001
714,CON-045
594,CON-020
631,CON-025
272,CON-022
160,CON-003
354,CON-051
13,CON-007
971,CON-010
162,CON-045
454,CON-048
877,CON-039
572,CON-009
248,CON-053
835,CON-028
59,CON-003
924,CON-011
182,CON-065
476,CON-029
123,CON-069
845,CON-067
187,CON-064
3,CON-008
203,CON-063
727,CON-005
850,CON-016
794,CON-026
737,CON-032
2,CON-032
1063,CON-022
913,CON-057
73,CON-010
114,CON-025
541,CON-019
