,0
683,CON-030
811,CON-041
969,CON-012
209,CON-025
623,CON-015
848,CON-028
694,CON-046
803,CON-013
440,CON-065
528,CON-011
545,CON-013
483,CON-020
939,CON-029
562,CON-045
189,CON-028
476,CON-052
800,CON-047
861,CON-039
281,CON-005
58,CON-002
259,CON-058
133,CON-022
737,CON-015
644,CON-057
884,CON-056
731,CON-026
88,CON-041
812,CON-041
865,CON-012
615,CON-034
566,CON-025
690,CON-064
1065,CON-028
700,CON-007
853,CON-067
269,CON-060
735,CON-006
678,CON-058
758,CON-032
654,CON-014
752,CON-069
86,CON-008
949,CON-057
746,CON-013
260,CON-068
909,CON-052
560,CON-053
205,CON-012
1011,CON-042
637,CON-008
379,CON-054
902,CON-013
810,CON-011
711,CON-053
463,CON-002
886,CON-067
185,CON-008
84,CON-066
609,CON-002
279,CON-053
28,CON-045
164,CON-018
27,CON-069
48,CON-041
251,CON-022
202,CON-050
793,CON-043
330,CON-061
868,CON-042
162,CON-011
409,CON-031
61,CON-008
942,CON-047
851,CON-020
662,CON-021
371,CON-031
106,CON-056
51,CON-064
207,CON-057
840,CON-015
342,CON-032
310,CON-050
101,CON-057
256,CON-059
82,CON-067
407,CON-020
950,CON-022
591,CON-004
670,CON-029
1022,CON-019
708,CON-044
847,CON-064
452,CON-036
943,CON-022
954,CON-048
125,CON-032
285,CON-052
10,CON-039
893,CON-024
876,CON-011
472,CON-020
561,CON-037
65,CON-052
378,CON-067
671,CON-015
1054,CON-044
93,CON-020
30,CON-032
73,CON-027
474,CON-010
309,CON-019
773,CON-025
841,CON-065
985,CON-032
989,CON-022
429,CON-020
659,CON-032
423,CON-069
703,CON-012
580,CON-008
92,CON-036
831,CON-023
204,CON-047
616,CON-069
994,CON-043
555,CON-027
150,CON-013
346,CON-064
