,0
828,0.0
352,1.0
285,0.0
854,1.0
225,0.0
431,0.0
864,1.0
95,0.0
515,1.0
176,0.0
24,0.0
254,0.0
573,0.0
991,0.0
944,0.0
450,1.0
128,1.0
478,0.0
691,0.0
972,0.0
174,0.0
826,0.0
606,1.0
903,1.0
932,0.0
626,0.0
25,1.0
511,1.0
751,0.0
947,0.0
725,1.0
13,0.0
936,1.0
291,0.0
333,0.0
315,0.0
115,0.0
1025,0.0
603,0.0
60,1.0
759,1.0
966,1.0
761,0.0
772,0.0
753,0.0
807,0.0
357,0.0
780,1.0
1044,1.0
100,0.0
1023,1.0
304,0.0
1039,1.0
34,1.0
53,0.0
336,1.0
1019,0.0
965,0.0
836,0.0
1003,1.0
746,0.0
480,1.0
382,1.0
1063,1.0
170,0.0
500,1.0
398,0.0
392,1.0
324,1.0
900,1.0
622,1.0
964,0.0
366,1.0
733,1.0
110,1.0
738,1.0
268,0.0
764,1.0
841,0.0
499,1.0
639,1.0
862,1.0
990,1.0
370,1.0
572,1.0
238,1.0
212,0.0
663,0.0
832,1.0
1030,0.0
158,1.0
719,1.0
26,1.0
57,1.0
46,1.0
99,0.0
1036,0.0
787,1.0
312,0.0
1037,0.0
521,0.0
144,0.0
695,1.0
684,0.0
446,0.0
272,0.0
946,0.0
63,0.0
943,0.0
1017,0.0
776,0.0
539,0.0
1065,0.0
729,1.0
831,0.0
575,1.0
426,1.0
112,1.0
177,1.0
1014,1.0
852,1.0
956,1.0
816,1.0
541,1.0
791,1.0
347,1.0
993,1.0
376,1.0
