,0
613,CON-049
812,CON-049
841,CON-015
552,CON-028
879,CON-015
1022,CON-045
1062,CON-044
158,CON-067
549,CON-027
408,CON-015
940,CON-014
261,CON-035
177,CON-022
969,CON-059
569,CON-054
676,CON-033
316,CON-048
860,CON-007
834,CON-029
803,CON-033
236,CON-037
455,CON-017
89,CON-004
159,CON-038
664,CON-065
152,CON-013
927,CON-017
634,CON-007
625,CON-064
72,CON-064
828,CON-035
380,CON-035
347,CON-054
494,CON-021
558,CON-050
912,CON-034
249,CON-041
572,CON-051
807,CON-060
47,CON-032
288,CON-053
1013,CON-028
968,CON-048
705,CON-007
1055,CON-038
40,CON-022
94,CON-038
745,CON-025
451,CON-042
907,CON-058
717,CON-014
76,CON-004
409,CON-050
200,CON-001
63,CON-049
1053,CON-015
611,CON-065
113,CON-002
90,CON-039
693,CON-063
985,CON-013
660,CON-037
160,CON-048
1015,CON-069
138,CON-041
972,CON-018
17,CON-061
509,CON-018
607,CON-025
1044,CON-029
511,CON-063
186,CON-037
405,CON-026
798,CON-033
801,CON-044
452,CON-042
257,CON-021
285,CON-020
414,CON-058
749,CON-055
118,CON-038
298,CON-007
344,CON-025
304,CON-024
588,CON-015
143,CON-039
739,CON-056
784,CON-014
170,CON-018
1025,CON-046
66,CON-060
496,CON-043
384,CON-008
519,CON-064
252,CON-020
321,CON-046
1028,CON-022
924,CON-008
250,CON-063
267,CON-064
226,CON-033
276,CON-046
673,CON-017
876,CON-001
70,CON-051
782,CON-038
35,CON-036
1019,CON-047
553,CON-038
100,CON-026
989,CON-043
574,CON-028
445,CON-020
187,CON-046
654,CON-042
171,CON-068
340,CON-029
822,CON-037
959,CON-050
750,CON-008
981,CON-043
616,CON-012
360,CON-028
107,CON-037
164,CON-023
161,CON-053
55,CON-051
554,CON-043
74,CON-027
950,CON-063
819,CON-032
251,CON-025
67,CON-046
385,CON-049
1010,CON-003
225,CON-010
491,CON-037
684,CON-048
785,CON-037
577,CON-063
233,CON-043
151,CON-069
815,CON-068
662,CON-054
984,CON-029
846,CON-046
306,CON-016
430,CON-066
300,CON-067
671,CON-008
610,CON-043
869,CON-031
295,CON-037
268,CON-039
669,CON-054
487,CON-068
379,CON-049
630,CON-044
501,CON-013
939,CON-004
395,CON-043
431,CON-060
456,CON-024
315,CON-063
309,CON-042
612,CON-052
222,CON-025
77,CON-010
544,CON-020
469,CON-043
535,CON-025
758,CON-007
169,CON-052
762,CON-037
349,CON-034
728,CON-041
904,CON-001
320,CON-058
720,CON-059
337,CON-042
427,CON-057
838,CON-001
131,CON-009
986,CON-030
672,CON-054
926,CON-037
11,CON-014
646,CON-060
543,CON-068
682,CON-020
115,CON-015
568,CON-057
397,CON-047
806,CON-007
483,CON-064
830,CON-049
197,CON-056
629,CON-030
878,CON-065
527,CON-005
706,CON-061
36,CON-029
1058,CON-057
668,CON-039
128,CON-029
374,CON-028
280,CON-054
853,CON-028
274,CON-054
237,CON-001
376,CON-058
343,CON-034
402,CON-007
62,CON-044
598,CON-011
1056,CON-031
943,CON-058
423,CON-033
323,CON-044
13,CON-020
850,CON-060
240,CON-049
465,CON-034
202,CON-009
675,CON-059
422,CON-009
760,CON-049
651,CON-022
817,CON-048
198,CON-046
683,CON-066
942,CON-010
446,CON-004
474,CON-033
34,CON-023
220,CON-022
480,CON-028
550,CON-029
1030,CON-042
987,CON-047
741,CON-067
433,CON-037
188,CON-069
141,CON-050
657,CON-027
690,CON-039
971,CON-028
301,CON-025
368,CON-060
911,CON-065
426,CON-012
1034,CON-035
42,CON-003
512,CON-009
204,CON-052
1036,CON-034
811,CON-047
825,CON-023
124,CON-066
555,CON-049
109,CON-048
116,CON-020
454,CON-041
622,CON-061
324,CON-005
773,CON-069
1008,CON-028
302,CON-050
503,CON-038
880,CON-055
91,CON-021
898,CON-049
232,CON-001
504,CON-033
571,CON-038
303,CON-032
449,CON-064
975,CON-058
614,CON-020
357,CON-010
53,CON-065
297,CON-033
698,CON-063
1061,CON-027
50,CON-031
761,CON-012
982,CON-041
311,CON-050
83,CON-033
1005,CON-068
721,CON-008
429,CON-013
895,CON-061
606,CON-037
293,CON-018
144,CON-049
193,CON-046
976,CON-027
863,CON-058
1045,CON-056
