,0
22,CON-064
969,CON-047
423,CON-055
465,CON-026
784,CON-069
276,CON-022
1056,CON-053
279,CON-041
272,CON-027
55,CON-032
958,CON-047
870,CON-068
43,CON-067
572,CON-064
214,CON-023
218,CON-069
309,CON-019
555,CON-061
156,CON-057
456,CON-006
712,CON-061
857,CON-058
955,CON-031
360,CON-013
461,CON-011
523,CON-054
80,CON-057
884,CON-054
326,CON-012
17,CON-069
554,CON-004
11,CON-028
110,CON-049
289,CON-019
825,CON-035
516,CON-020
932,CON-022
770,CON-067
856,CON-048
761,CON-003
916,CON-018
56,CON-009
1061,CON-033
271,CON-067
947,CON-058
827,CON-021
655,CON-058
433,CON-010
867,CON-010
186,CON-016
365,CON-025
121,CON-002
177,CON-054
161,CON-034
154,CON-068
408,CON-068
418,CON-063
244,CON-035
191,CON-025
413,CON-004
1014,CON-006
1038,CON-032
913,CON-001
434,CON-018
