,0
548,CON-055
201,CON-043
11,CON-017
685,CON-008
207,CON-004
767,CON-042
248,CON-008
532,CON-010
604,CON-012
1044,CON-046
1034,CON-034
966,CON-063
60,CON-057
375,CON-022
992,CON-014
356,CON-064
872,CON-005
299,CON-017
1012,CON-044
634,CON-008
785,CON-017
1011,CON-043
3,CON-019
806,CON-068
610,CON-023
1007,CON-034
802,CON-031
305,CON-038
165,CON-060
651,CON-042
368,CON-038
904,CON-044
533,CON-066
351,CON-031
874,CON-021
384,CON-010
501,CON-059
451,CON-007
922,CON-015
726,CON-023
969,CON-050
72,CON-027
867,CON-056
1025,CON-019
670,CON-066
335,CON-011
23,CON-004
847,CON-033
302,CON-037
222,CON-030
809,CON-047
889,CON-048
909,CON-050
564,CON-054
602,CON-039
948,CON-046
33,CON-069
476,CON-063
591,CON-048
707,CON-029
856,CON-044
218,CON-027
689,CON-016
135,CON-058
560,CON-018
898,CON-046
473,CON-056
868,CON-004
632,CON-054
466,CON-023
662,CON-009
1037,CON-006
28,CON-012
474,CON-021
920,CON-011
272,CON-017
172,CON-034
886,CON-046
1059,CON-067
629,CON-008
576,CON-068
417,CON-059
12,CON-003
756,CON-024
1001,CON-003
853,CON-029
204,CON-027
330,CON-022
626,CON-041
138,CON-067
1028,CON-028
962,CON-015
614,CON-039
183,CON-013
469,CON-037
109,CON-027
572,CON-043
210,CON-055
743,CON-044
393,CON-030
430,CON-019
217,CON-010
153,CON-048
389,CON-051
327,CON-030
546,CON-011
1036,CON-022
378,CON-021
654,CON-065
447,CON-051
593,CON-008
1058,CON-034
370,CON-024
317,CON-019
284,CON-016
264,CON-054
718,CON-052
467,CON-064
1033,CON-018
99,CON-014
990,CON-047
420,CON-001
259,CON-004
676,CON-029
762,CON-054
618,CON-054
107,CON-029
595,CON-056
