,0
683,0.0
811,1.0
969,1.0
209,0.0
623,0.0
848,0.0
694,1.0
803,1.0
440,1.0
528,1.0
545,1.0
483,0.0
939,0.0
562,0.0
189,0.0
476,1.0
800,0.0
861,0.0
281,0.0
58,1.0
259,0.0
133,0.0
737,1.0
644,0.0
884,0.0
731,0.0
88,1.0
812,0.0
865,0.0
615,0.0
566,0.0
690,0.0
1065,1.0
700,0.0
853,0.0
269,1.0
735,0.0
678,0.0
758,1.0
654,1.0
752,0.0
86,0.0
949,1.0
746,0.0
260,1.0
909,1.0
560,0.0
205,1.0
1011,0.0
637,1.0
379,0.0
902,1.0
810,1.0
711,1.0
463,1.0
886,0.0
185,1.0
84,1.0
609,0.0
279,0.0
28,1.0
164,0.0
27,0.0
48,1.0
251,1.0
202,0.0
793,0.0
330,1.0
868,0.0
162,0.0
409,0.0
61,0.0
942,0.0
851,0.0
662,1.0
371,1.0
106,0.0
51,1.0
207,1.0
840,0.0
342,0.0
310,0.0
101,1.0
256,0.0
82,0.0
407,0.0
950,0.0
591,0.0
670,0.0
1022,0.0
708,1.0
847,1.0
452,1.0
943,0.0
954,1.0
125,1.0
285,0.0
10,1.0
893,0.0
876,0.0
472,1.0
561,0.0
65,0.0
378,0.0
671,0.0
1054,1.0
93,0.0
30,1.0
73,1.0
474,1.0
309,1.0
841,1.0
985,1.0
989,1.0
1051,1.0
429,1.0
659,1.0
423,1.0
703,1.0
580,1.0
92,1.0
831,1.0
204,1.0
616,1.0
994,1.0
555,1.0
150,1.0
346,1.0
