,0
0,CON-066
1,CON-004
2,CON-035
3,CON-015
4,CON-018
5,CON-021
6,CON-041
7,CON-016
8,CON-053
9,CON-014
10,CON-001
11,CON-024
12,CON-038
13,CON-057
14,CON-028
15,CON-033
16,CON-067
17,CON-064
18,CON-029
19,CON-045
20,CON-008
21,CON-019
22,CON-050
23,CON-023
24,CON-010
25,CON-046
26,CON-005
27,CON-059
28,CON-031
29,CON-056
30,CON-009
31,CON-049
32,CON-011
33,CON-022
34,CON-058
35,CON-013
36,CON-054
37,CON-036
38,CON-027
39,CON-063
40,CON-012
41,CON-060
42,CON-025
43,CON-061
44,CON-034
45,CON-047
46,CON-037
47,CON-003
48,CON-065
49,CON-032
50,CON-020
51,CON-055
52,CON-069
53,CON-051
54,CON-002
55,CON-006
56,CON-068
57,CON-039
58,CON-044
59,CON-042
60,CON-043
61,CON-048
62,CON-017
63,CON-007
64,CON-052
65,CON-026
66,CON-030
67,CON-067
68,CON-032
69,CON-038
70,CON-069
71,CON-008
72,CON-007
73,CON-036
74,CON-016
75,CON-047
76,CON-008
77,CON-036
78,CON-064
79,CON-011
80,CON-013
82,CON-047
83,CON-026
84,CON-001
85,CON-069
86,CON-024
87,CON-015
88,CON-048
89,CON-017
90,CON-051
91,CON-013
92,CON-049
93,CON-063
95,CON-052
96,CON-016
97,CON-038
98,CON-064
99,CON-064
100,CON-061
101,CON-003
102,CON-052
103,CON-069
104,CON-060
105,CON-017
106,CON-065
107,CON-044
108,CON-035
110,CON-047
111,CON-020
112,CON-031
113,CON-051
114,CON-029
115,CON-012
116,CON-013
117,CON-007
118,CON-015
119,CON-044
120,CON-005
121,CON-026
122,CON-061
123,CON-005
124,CON-046
125,CON-051
127,CON-005
128,CON-036
129,CON-039
130,CON-041
131,CON-039
132,CON-035
133,CON-039
134,CON-029
135,CON-047
136,CON-003
138,CON-069
139,CON-029
140,CON-011
141,CON-003
142,CON-001
143,CON-063
144,CON-059
145,CON-069
146,CON-043
147,CON-057
148,CON-045
149,CON-022
151,CON-055
152,CON-051
153,CON-012
154,CON-003
155,CON-058
156,CON-023
157,CON-041
158,CON-056
159,CON-057
160,CON-025
162,CON-018
163,CON-044
164,CON-008
165,CON-044
166,CON-039
167,CON-048
168,CON-022
169,CON-032
170,CON-054
171,CON-041
172,CON-016
173,CON-008
174,CON-042
175,CON-053
176,CON-015
177,CON-061
178,CON-035
179,CON-012
181,CON-013
182,CON-064
183,CON-016
184,CON-019
185,CON-013
186,CON-050
187,CON-002
188,CON-004
