,0
968,CON-063
278,CON-003
666,CON-063
345,CON-011
256,CON-063
653,CON-022
664,CON-038
619,CON-055
986,CON-059
599,CON-059
180,CON-063
717,CON-046
707,CON-009
41,CON-049
265,CON-013
644,CON-015
105,CON-049
614,CON-025
750,CON-067
513,CON-018
587,CON-028
766,CON-016
848,CON-025
571,CON-029
646,CON-047
419,CON-030
946,CON-035
1017,CON-003
590,CON-043
218,CON-036
323,CON-004
461,CON-013
262,CON-019
58,CON-022
793,CON-042
400,CON-008
51,CON-015
156,CON-066
591,CON-046
365,CON-025
914,CON-044
1011,CON-003
427,CON-057
12,CON-036
456,CON-064
942,CON-013
489,CON-041
498,CON-064
40,CON-016
672,CON-063
1049,CON-032
857,CON-050
228,CON-013
751,CON-019
488,CON-057
694,CON-012
845,CON-039
201,CON-012
452,CON-006
979,CON-034
1056,CON-027
102,CON-042
346,CON-027
975,CON-002
261,CON-022
870,CON-024
165,CON-036
534,CON-026
0,CON-050
138,CON-022
635,CON-057
437,CON-036
307,CON-051
890,CON-066
953,CON-007
588,CON-023
972,CON-059
774,CON-061
412,CON-032
580,CON-067
730,CON-016
548,CON-029
78,CON-011
906,CON-027
631,CON-061
18,CON-048
496,CON-010
716,CON-016
1019,CON-014
64,CON-045
923,CON-023
108,CON-006
1064,CON-027
133,CON-067
438,CON-007
1047,CON-053
641,CON-050
257,CON-019
787,CON-010
928,CON-010
389,CON-055
542,CON-035
189,CON-014
803,CON-063
298,CON-006
712,CON-006
135,CON-025
56,CON-061
244,CON-033
776,CON-047
943,CON-012
35,CON-009
654,CON-031
363,CON-012
430,CON-034
80,CON-039
924,CON-035
602,CON-018
506,CON-039
886,CON-038
92,CON-038
695,CON-025
909,CON-059
258,CON-056
206,CON-001
123,CON-069
93,CON-026
103,CON-046
246,CON-019
220,CON-047
816,CON-066
786,CON-004
819,CON-036
465,CON-044
453,CON-058
775,CON-027
395,CON-025
472,CON-032
872,CON-016
470,CON-009
795,CON-034
1010,CON-025
596,CON-058
1006,CON-050
1014,CON-001
321,CON-016
507,CON-013
1015,CON-051
209,CON-015
328,CON-010
43,CON-042
288,CON-027
742,CON-013
348,CON-057
911,CON-002
869,CON-065
920,CON-058
213,CON-020
129,CON-042
352,CON-027
364,CON-023
832,CON-058
113,CON-023
1044,CON-018
815,CON-025
643,CON-028
458,CON-055
681,CON-030
1048,CON-038
1053,CON-056
172,CON-037
349,CON-014
1033,CON-061
702,CON-026
797,CON-056
468,CON-032
127,CON-013
30,CON-037
784,CON-056
150,CON-012
528,CON-044
333,CON-016
892,CON-009
191,CON-006
859,CON-013
482,CON-045
431,CON-001
569,CON-050
311,CON-067
386,CON-035
297,CON-025
163,CON-057
128,CON-052
111,CON-015
525,CON-047
519,CON-021
555,CON-028
708,CON-031
1036,CON-012
779,CON-017
613,CON-060
66,CON-039
39,CON-013
318,CON-043
1039,CON-067
296,CON-019
582,CON-036
731,CON-026
435,CON-050
350,CON-017
134,CON-068
316,CON-034
605,CON-063
79,CON-012
130,CON-021
454,CON-050
492,CON-036
50,CON-030
823,CON-020
798,CON-015
770,CON-057
867,CON-039
713,CON-065
660,CON-009
216,CON-031
158,CON-043
4,CON-066
649,CON-024
73,CON-050
16,CON-047
267,CON-016
531,CON-034
879,CON-003
393,CON-043
572,CON-002
608,CON-050
735,CON-032
922,CON-053
696,CON-068
193,CON-051
462,CON-063
771,CON-047
985,CON-018
780,CON-007
710,CON-012
302,CON-035
353,CON-064
540,CON-009
891,CON-032
628,CON-027
57,CON-067
532,CON-025
304,CON-030
677,CON-043
950,CON-011
290,CON-060
982,CON-042
566,CON-039
689,CON-004
530,CON-057
855,CON-035
32,CON-058
939,CON-021
768,CON-048
847,CON-032
83,CON-051
388,CON-042
184,CON-022
90,CON-063
629,CON-008
668,CON-059
850,CON-003
966,CON-047
505,CON-063
866,CON-053
385,CON-020
574,CON-012
885,CON-012
235,CON-008
970,CON-048
535,CON-067
300,CON-003
563,CON-003
944,CON-027
347,CON-033
76,CON-037
1009,CON-012
322,CON-050
169,CON-032
95,CON-012
754,CON-048
615,CON-013
295,CON-014
904,CON-063
174,CON-020
791,CON-065
576,CON-005
276,CON-030
723,CON-010
335,CON-048
