,0
613,CON-041
812,CON-041
841,CON-031
552,CON-005
879,CON-031
1022,CON-055
1062,CON-034
549,CON-029
177,CON-068
969,CON-059
569,CON-053
676,CON-008
316,CON-038
860,CON-019
834,CON-032
803,CON-008
236,CON-014
455,CON-045
89,CON-067
159,CON-026
664,CON-060
152,CON-042
927,CON-045
634,CON-019
625,CON-009
72,CON-009
828,CON-043
380,CON-043
347,CON-053
494,CON-039
558,CON-017
912,CON-057
249,CON-018
572,CON-001
807,CON-050
47,CON-054
288,CON-033
1013,CON-005
968,CON-038
705,CON-019
1055,CON-026
40,CON-068
94,CON-026
745,CON-006
451,CON-046
907,CON-011
717,CON-015
76,CON-067
409,CON-017
200,CON-020
868,CON-030
777,CON-046
1053,CON-031
611,CON-060
113,CON-012
90,CON-024
693,CON-027
985,CON-042
660,CON-014
138,CON-018
972,CON-061
17,CON-002
509,CON-061
607,CON-006
1044,CON-032
511,CON-027
186,CON-014
405,CON-016
798,CON-008
801,CON-034
452,CON-046
257,CON-039
285,CON-056
414,CON-011
749,CON-023
298,CON-019
304,CON-010
588,CON-031
143,CON-024
739,CON-022
784,CON-015
1025,CON-063
66,CON-050
496,CON-051
384,CON-007
778,CON-053
404,CON-067
519,CON-009
252,CON-056
321,CON-063
1028,CON-068
104,CON-050
924,CON-007
250,CON-027
267,CON-009
226,CON-008
276,CON-063
673,CON-045
876,CON-020
70,CON-001
782,CON-026
35,CON-037
1019,CON-044
553,CON-026
100,CON-016
989,CON-051
574,CON-005
445,CON-056
187,CON-063
654,CON-046
171,CON-021
340,CON-032
822,CON-014
959,CON-017
750,CON-007
981,CON-051
616,CON-028
360,CON-005
107,CON-014
164,CON-013
161,CON-033
55,CON-001
554,CON-051
74,CON-029
950,CON-027
819,CON-054
251,CON-006
1010,CON-064
225,CON-047
491,CON-014
785,CON-014
763,CON-025
505,CON-029
686,CON-011
577,CON-027
233,CON-051
151,CON-069
815,CON-021
662,CON-053
984,CON-032
846,CON-063
65,CON-045
557,CON-029
306,CON-049
430,CON-035
300,CON-030
671,CON-007
610,CON-051
869,CON-036
967,CON-037
295,CON-014
268,CON-024
669,CON-053
487,CON-021
379,CON-041
630,CON-034
501,CON-042
939,CON-067
395,CON-051
431,CON-050
456,CON-010
315,CON-027
309,CON-046
612,CON-025
222,CON-006
77,CON-047
544,CON-056
469,CON-051
535,CON-006
758,CON-019
169,CON-025
762,CON-014
349,CON-057
320,CON-011
720,CON-059
337,CON-046
427,CON-065
131,CON-048
986,CON-066
672,CON-053
926,CON-014
11,CON-015
646,CON-050
543,CON-021
115,CON-031
568,CON-065
806,CON-019
483,CON-009
830,CON-041
197,CON-022
629,CON-066
878,CON-060
527,CON-003
706,CON-002
36,CON-032
1058,CON-065
668,CON-024
128,CON-032
374,CON-005
280,CON-053
853,CON-005
274,CON-053
237,CON-020
376,CON-011
343,CON-057
402,CON-019
62,CON-034
598,CON-052
1056,CON-036
943,CON-011
33,CON-006
423,CON-008
323,CON-034
13,CON-056
850,CON-050
465,CON-057
202,CON-048
675,CON-059
422,CON-048
198,CON-063
942,CON-047
446,CON-067
474,CON-008
34,CON-013
220,CON-068
480,CON-005
1030,CON-046
987,CON-044
741,CON-030
433,CON-014
188,CON-069
141,CON-017
657,CON-029
690,CON-024
971,CON-005
301,CON-006
368,CON-050
911,CON-060
426,CON-028
1034,CON-043
42,CON-064
512,CON-048
204,CON-025
1036,CON-057
811,CON-044
825,CON-013
124,CON-035
555,CON-041
116,CON-056
454,CON-018
622,CON-002
324,CON-003
773,CON-069
1008,CON-005
302,CON-017
503,CON-026
880,CON-023
91,CON-039
898,CON-041
232,CON-020
504,CON-008
571,CON-026
303,CON-054
449,CON-009
975,CON-011
614,CON-056
297,CON-008
1061,CON-029
50,CON-036
761,CON-028
982,CON-018
311,CON-017
83,CON-008
1005,CON-021
721,CON-007
429,CON-042
895,CON-002
606,CON-014
293,CON-061
144,CON-041
193,CON-063
990,CON-025
356,CON-036
934,CON-061
492,CON-028
976,CON-029
863,CON-011
1045,CON-022
747,CON-014
792,CON-069
716,CON-045
292,CON-020
725,CON-047
958,CON-060
224,CON-017
938,CON-061
786,CON-020
534,CON-038
243,CON-017
1042,CON-006
