,0
352,CON-005
854,CON-055
864,CON-017
515,CON-049
176,CON-004
24,CON-014
254,CON-038
991,CON-055
450,CON-061
128,CON-060
478,CON-005
691,CON-044
606,CON-004
903,CON-011
932,CON-037
626,CON-008
25,CON-058
751,CON-059
947,CON-048
725,CON-051
13,CON-026
936,CON-004
333,CON-054
315,CON-018
603,CON-026
60,CON-057
759,CON-041
966,CON-066
761,CON-043
753,CON-033
807,CON-052
357,CON-006
780,CON-046
1044,CON-024
100,CON-051
1023,CON-039
1039,CON-029
34,CON-016
53,CON-066
336,CON-029
1019,CON-059
1003,CON-013
746,CON-017
480,CON-045
382,CON-051
1063,CON-023
170,CON-009
500,CON-064
398,CON-036
392,CON-032
324,CON-043
900,CON-002
622,CON-021
964,CON-049
366,CON-017
733,CON-044
110,CON-033
738,CON-021
268,CON-013
764,CON-028
841,CON-035
499,CON-013
639,CON-021
862,CON-002
990,CON-014
370,CON-050
572,CON-036
238,CON-055
212,CON-035
663,CON-054
832,CON-064
1030,CON-015
158,CON-019
719,CON-056
26,CON-015
57,CON-068
46,CON-054
99,CON-021
1036,CON-032
787,CON-019
312,CON-050
1037,CON-012
521,CON-024
144,CON-057
695,CON-047
684,CON-067
446,CON-069
272,CON-018
946,CON-014
63,CON-008
943,CON-052
1017,CON-025
776,CON-020
539,CON-019
1065,CON-009
729,CON-021
831,CON-020
150,CON-047
491,CON-035
977,CON-042
1031,CON-049
283,CON-014
575,CON-017
426,CON-011
112,CON-067
177,CON-021
1014,CON-038
852,CON-023
956,CON-028
9,CON-010
816,CON-006
213,CON-015
541,CON-066
791,CON-060
347,CON-038
993,CON-014
376,CON-041
61,CON-044
752,CON-013
248,CON-061
829,CON-025
1050,CON-056
860,CON-026
381,CON-006
621,CON-005
562,CON-029
561,CON-024
111,CON-016
913,CON-009
321,CON-033
493,CON-022
784,CON-059
152,CON-064
1000,CON-020
699,CON-026
890,CON-025
1064,CON-048
512,CON-022
701,CON-055
131,CON-026
627,CON-068
591,CON-018
633,CON-023
528,CON-067
845,CON-066
338,CON-015
498,CON-015
630,CON-002
825,CON-060
509,CON-020
755,CON-023
492,CON-069
138,CON-048
243,CON-017
164,CON-024
374,CON-029
343,CON-067
418,CON-011
48,CON-051
74,CON-017
797,CON-022
850,CON-023
892,CON-065
1062,CON-020
519,CON-024
362,CON-025
672,CON-033
652,CON-029
517,CON-069
951,CON-017
631,CON-063
548,CON-024
98,CON-027
297,CON-055
724,CON-057
300,CON-046
130,CON-046
391,CON-015
434,CON-019
685,CON-051
1046,CON-056
385,CON-068
637,CON-031
81,CON-026
163,CON-035
447,CON-066
795,CON-020
341,CON-033
921,CON-048
830,CON-041
718,CON-028
683,CON-017
665,CON-001
778,CON-043
299,CON-015
461,CON-036
186,CON-017
927,CON-005
893,CON-008
232,CON-048
125,CON-031
810,CON-036
1058,CON-063
799,CON-069
930,CON-047
926,CON-066
472,CON-043
411,CON-023
256,CON-012
405,CON-050
723,CON-023
230,CON-015
474,CON-027
15,CON-012
584,CON-009
553,CON-050
419,CON-049
417,CON-004
265,CON-002
995,CON-036
844,CON-061
901,CON-068
380,CON-004
1056,CON-054
815,CON-028
178,CON-047
730,CON-003
151,CON-010
193,CON-059
43,CON-018
654,CON-029
559,CON-056
311,CON-063
640,CON-065
142,CON-005
54,CON-023
712,CON-011
51,CON-036
872,CON-038
335,CON-012
22,CON-056
529,CON-008
851,CON-015
309,CON-016
217,CON-058
758,CON-031
146,CON-053
50,CON-069
172,CON-051
660,CON-029
697,CON-012
82,CON-016
708,CON-004
1049,CON-025
959,CON-028
66,CON-052
779,CON-019
698,CON-017
996,CON-035
1054,CON-045
540,CON-046
543,CON-048
64,CON-034
781,CON-051
277,CON-007
920,CON-006
489,CON-013
527,CON-005
20,CON-037
387,CON-027
817,CON-030
741,CON-029
766,CON-045
612,CON-057
274,CON-030
694,CON-003
767,CON-068
858,CON-060
604,CON-018
485,CON-041
875,CON-027
195,CON-051
263,CON-002
71,CON-027
706,CON-002
441,CON-030
369,CON-050
968,CON-068
989,CON-055
1052,CON-044
396,CON-038
590,CON-066
728,CON-005
476,CON-021
534,CON-020
887,CON-012
556,CON-002
846,CON-018
538,CON-038
344,CON-056
