,0
352,1.0
854,1.0
864,1.0
515,1.0
176,0.0
24,0.0
254,0.0
991,0.0
450,1.0
128,1.0
478,0.0
691,0.0
606,1.0
903,1.0
932,0.0
626,0.0
25,1.0
751,0.0
947,1.0
725,1.0
13,0.0
936,1.0
333,0.0
315,0.0
603,1.0
60,1.0
759,1.0
966,1.0
761,1.0
753,0.0
807,0.0
357,0.0
780,1.0
1044,1.0
100,1.0
1023,0.0
1039,1.0
34,1.0
53,1.0
336,1.0
1019,1.0
1003,1.0
746,0.0
480,1.0
382,1.0
1063,0.0
170,0.0
500,1.0
398,0.0
392,1.0
324,1.0
900,1.0
622,1.0
964,0.0
366,1.0
733,1.0
110,1.0
738,0.0
268,0.0
764,1.0
841,0.0
499,1.0
639,1.0
862,1.0
990,1.0
370,1.0
572,1.0
238,1.0
212,0.0
663,0.0
832,1.0
1030,0.0
158,1.0
719,1.0
26,1.0
57,1.0
46,1.0
99,0.0
1036,0.0
787,1.0
312,0.0
1037,0.0
521,0.0
144,0.0
695,1.0
684,1.0
446,0.0
272,0.0
946,0.0
63,0.0
943,0.0
1017,0.0
776,0.0
539,0.0
1065,0.0
729,0.0
831,0.0
150,0.0
491,0.0
977,0.0
1031,1.0
283,0.0
575,1.0
426,1.0
112,1.0
177,1.0
1014,1.0
852,1.0
956,1.0
9,0.0
816,1.0
213,0.0
541,0.0
791,1.0
347,1.0
993,1.0
376,1.0
61,0.0
752,1.0
248,1.0
829,0.0
1050,1.0
860,0.0
381,0.0
621,0.0
562,0.0
561,0.0
111,0.0
913,0.0
321,0.0
493,1.0
784,1.0
152,0.0
1000,0.0
699,1.0
890,1.0
1064,0.0
512,1.0
701,0.0
131,1.0
627,1.0
591,1.0
633,1.0
528,1.0
845,1.0
338,0.0
498,0.0
630,0.0
825,1.0
509,0.0
755,1.0
492,0.0
138,1.0
243,1.0
164,0.0
374,1.0
343,0.0
418,1.0
48,1.0
74,1.0
797,0.0
850,0.0
892,1.0
1062,1.0
519,1.0
362,1.0
672,1.0
652,0.0
517,0.0
951,1.0
631,0.0
548,0.0
98,0.0
297,1.0
724,0.0
300,1.0
130,0.0
391,1.0
434,0.0
685,0.0
1046,0.0
385,1.0
637,0.0
81,1.0
163,1.0
447,0.0
795,0.0
341,1.0
921,0.0
830,1.0
718,1.0
683,1.0
665,0.0
778,0.0
299,1.0
461,1.0
186,0.0
927,0.0
893,1.0
232,0.0
125,1.0
810,1.0
1058,1.0
799,1.0
930,0.0
926,0.0
472,0.0
411,1.0
256,0.0
405,1.0
723,0.0
230,0.0
474,1.0
15,1.0
584,0.0
553,0.0
419,1.0
417,0.0
265,0.0
995,1.0
844,1.0
901,1.0
380,0.0
1056,1.0
815,0.0
178,1.0
730,1.0
151,1.0
193,0.0
43,0.0
654,0.0
559,1.0
311,1.0
640,1.0
142,0.0
54,1.0
712,1.0
51,0.0
872,1.0
335,0.0
22,1.0
529,1.0
851,0.0
309,0.0
217,1.0
758,1.0
146,0.0
50,0.0
172,1.0
660,1.0
697,0.0
82,1.0
708,1.0
1049,0.0
959,1.0
66,0.0
779,1.0
698,0.0
996,0.0
1054,0.0
540,1.0
543,0.0
64,1.0
781,1.0
277,0.0
920,1.0
489,0.0
527,0.0
20,0.0
387,1.0
817,0.0
741,0.0
766,0.0
612,1.0
274,0.0
694,0.0
767,0.0
858,1.0
604,0.0
485,0.0
875,0.0
195,0.0
263,1.0
71,1.0
706,1.0
441,1.0
369,0.0
968,0.0
989,0.0
1052,0.0
396,0.0
590,0.0
728,0.0
476,0.0
534,0.0
887,0.0
556,0.0
846,0.0
538,0.0
344,0.0
