,0
22,CON-057
969,CON-054
423,CON-025
465,CON-005
784,CON-056
276,CON-017
1056,CON-044
272,CON-046
736,CON-053
55,CON-060
870,CON-022
214,CON-063
218,CON-056
309,CON-002
555,CON-008
156,CON-007
456,CON-023
712,CON-008
857,CON-024
955,CON-028
360,CON-050
461,CON-053
523,CON-010
80,CON-007
884,CON-010
326,CON-048
17,CON-056
554,CON-012
11,CON-004
71,CON-058
110,CON-047
289,CON-002
825,CON-043
516,CON-032
932,CON-017
770,CON-038
856,CON-019
761,CON-020
916,CON-051
56,CON-068
1061,CON-009
271,CON-038
947,CON-024
827,CON-027
655,CON-024
433,CON-069
186,CON-042
365,CON-035
121,CON-039
177,CON-010
161,CON-006
526,CON-017
154,CON-022
957,CON-057
244,CON-043
191,CON-035
15,CON-053
489,CON-054
199,CON-016
694,CON-028
627,CON-066
167,CON-019
832,CON-046
413,CON-012
139,CON-047
424,CON-034
1014,CON-023
731,CON-068
727,CON-044
187,CON-018
1046,CON-051
33,CON-041
4,CON-059
1038,CON-060
913,CON-034
633,CON-037
883,CON-059
434,CON-051
190,CON-035
196,CON-036
390,CON-055
262,CON-050
614,CON-005
108,CON-028
112,CON-060
982,CON-066
162,CON-037
722,CON-056
684,CON-001
986,CON-013
351,CON-022
575,CON-049
613,CON-010
487,CON-059
645,CON-066
334,CON-057
427,CON-013
499,CON-055
216,CON-052
497,CON-058
378,CON-050
320,CON-048
717,CON-042
12,CON-010
690,CON-052
603,CON-041
40,CON-028
923,CON-004
100,CON-068
725,CON-023
209,CON-036
763,CON-008
2,CON-065
59,CON-055
1044,CON-056
145,CON-046
601,CON-043
95,CON-053
951,CON-057
879,CON-033
0,CON-043
211,CON-066
1060,CON-051
1033,CON-064
693,CON-044
556,CON-002
617,CON-056
169,CON-001
