,0
352,CON-031
285,CON-017
854,CON-038
431,CON-052
864,CON-013
95,CON-046
515,CON-065
450,CON-060
128,CON-015
478,CON-031
826,CON-025
606,CON-048
903,CON-017
932,CON-051
25,CON-034
511,CON-038
725,CON-035
936,CON-048
333,CON-020
315,CON-036
115,CON-030
1025,CON-010
603,CON-067
60,CON-001
759,CON-044
966,CON-029
761,CON-025
772,CON-037
753,CON-011
807,CON-045
780,CON-016
1044,CON-002
100,CON-035
1023,CON-037
304,CON-016
1039,CON-021
34,CON-042
53,CON-029
336,CON-021
1019,CON-007
965,CON-064
836,CON-065
1003,CON-006
480,CON-022
382,CON-035
170,CON-030
268,CON-006
841,CON-043
