,0
0,CON-043
1,CON-042
2,CON-065
3,CON-023
4,CON-059
5,CON-031
6,CON-051
7,CON-003
8,CON-032
9,CON-016
10,CON-067
11,CON-004
12,CON-010
13,CON-029
14,CON-005
15,CON-053
16,CON-035
17,CON-056
18,CON-013
19,CON-037
20,CON-045
21,CON-012
22,CON-057
23,CON-066
24,CON-044
25,CON-034
26,CON-008
27,CON-049
28,CON-054
29,CON-022
30,CON-030
31,CON-025
32,CON-063
33,CON-041
34,CON-048
35,CON-017
36,CON-050
37,CON-033
38,CON-064
39,CON-046
40,CON-028
41,CON-014
42,CON-019
43,CON-038
44,CON-026
45,CON-009
46,CON-015
47,CON-027
48,CON-039
49,CON-002
50,CON-006
51,CON-001
52,CON-052
53,CON-021
54,CON-069
55,CON-060
56,CON-068
57,CON-036
58,CON-011
59,CON-055
60,CON-047
61,CON-024
62,CON-061
63,CON-058
64,CON-007
65,CON-018
66,CON-020
67,CON-036
68,CON-038
69,CON-011
70,CON-063
71,CON-058
72,CON-010
73,CON-057
74,CON-054
75,CON-049
76,CON-022
77,CON-035
79,CON-045
80,CON-007
81,CON-063
82,CON-056
83,CON-034
84,CON-014
85,CON-013
86,CON-036
87,CON-065
89,CON-016
90,CON-021
91,CON-030
92,CON-002
93,CON-025
94,CON-067
95,CON-053
96,CON-025
97,CON-017
98,CON-060
99,CON-035
100,CON-068
102,CON-058
103,CON-004
104,CON-043
105,CON-067
106,CON-049
107,CON-033
108,CON-028
109,CON-068
110,CON-047
111,CON-029
112,CON-060
113,CON-044
114,CON-014
115,CON-057
116,CON-033
118,CON-046
119,CON-036
120,CON-042
121,CON-039
122,CON-014
123,CON-015
124,CON-009
125,CON-033
126,CON-054
127,CON-009
128,CON-047
129,CON-044
130,CON-028
132,CON-027
133,CON-050
134,CON-048
135,CON-001
136,CON-034
137,CON-002
138,CON-056
139,CON-047
140,CON-032
141,CON-018
142,CON-008
143,CON-029
144,CON-050
145,CON-046
146,CON-060
147,CON-068
148,CON-005
150,CON-028
151,CON-046
152,CON-021
153,CON-058
154,CON-022
155,CON-007
156,CON-007
157,CON-046
158,CON-050
159,CON-064
160,CON-045
161,CON-006
162,CON-037
163,CON-011
164,CON-034
165,CON-055
167,CON-019
168,CON-001
169,CON-001
170,CON-019
171,CON-033
172,CON-061
173,CON-031
175,CON-054
176,CON-050
177,CON-010
178,CON-063
179,CON-056
180,CON-035
181,CON-030
182,CON-016
183,CON-045
184,CON-002
185,CON-053
186,CON-042
187,CON-018
188,CON-065
190,CON-035
191,CON-035
192,CON-057
193,CON-009
194,CON-055
195,CON-033
196,CON-036
197,CON-031
198,CON-030
199,CON-016
200,CON-036
201,CON-042
202,CON-024
203,CON-056
204,CON-001
206,CON-061
207,CON-030
208,CON-033
209,CON-036
210,CON-063
211,CON-066
212,CON-027
214,CON-063
215,CON-012
216,CON-052
217,CON-023
218,CON-056
219,CON-044
220,CON-026
221,CON-013
222,CON-066
223,CON-021
225,CON-053
226,CON-043
227,CON-011
228,CON-014
229,CON-032
230,CON-060
231,CON-016
232,CON-056
233,CON-049
234,CON-030
235,CON-016
236,CON-009
237,CON-061
238,CON-054
239,CON-061
240,CON-068
242,CON-058
243,CON-043
244,CON-043
245,CON-035
246,CON-009
247,CON-052
248,CON-028
249,CON-013
250,CON-065
251,CON-033
253,CON-045
254,CON-054
255,CON-014
256,CON-067
257,CON-008
258,CON-011
259,CON-022
260,CON-068
261,CON-002
262,CON-050
264,CON-064
265,CON-037
266,CON-041
267,CON-039
268,CON-009
269,CON-021
270,CON-009
271,CON-038
272,CON-046
273,CON-012
274,CON-039
276,CON-017
277,CON-044
278,CON-048
279,CON-001
280,CON-064
281,CON-044
282,CON-035
283,CON-030
284,CON-041
285,CON-008
286,CON-055
287,CON-047
288,CON-039
289,CON-002
290,CON-055
291,CON-047
292,CON-019
293,CON-057
294,CON-041
295,CON-066
296,CON-003
297,CON-055
298,CON-064
299,CON-021
301,CON-033
302,CON-057
303,CON-034
304,CON-036
305,CON-037
306,CON-021
307,CON-033
308,CON-011
309,CON-002
310,CON-022
311,CON-059
312,CON-047
313,CON-035
314,CON-027
315,CON-069
316,CON-047
317,CON-031
319,CON-053
320,CON-048
321,CON-004
322,CON-060
323,CON-045
324,CON-031
325,CON-005
326,CON-048
327,CON-037
328,CON-055
329,CON-008
330,CON-069
331,CON-052
333,CON-018
334,CON-057
335,CON-058
336,CON-050
337,CON-022
338,CON-010
339,CON-053
340,CON-061
341,CON-017
342,CON-054
343,CON-060
344,CON-056
345,CON-059
346,CON-018
347,CON-022
349,CON-002
350,CON-061
351,CON-022
352,CON-013
353,CON-034
354,CON-068
355,CON-001
356,CON-052
357,CON-028
358,CON-061
359,CON-029
360,CON-050
361,CON-068
363,CON-064
364,CON-030
365,CON-035
366,CON-011
367,CON-009
368,CON-055
369,CON-023
370,CON-066
371,CON-037
372,CON-063
373,CON-038
374,CON-011
375,CON-010
376,CON-048
377,CON-061
378,CON-050
379,CON-063
380,CON-027
381,CON-045
382,CON-054
384,CON-051
385,CON-068
386,CON-016
387,CON-036
388,CON-051
389,CON-035
390,CON-055
391,CON-035
392,CON-058
393,CON-008
394,CON-032
395,CON-051
396,CON-007
397,CON-059
398,CON-050
399,CON-007
400,CON-010
402,CON-018
403,CON-048
404,CON-066
405,CON-013
406,CON-025
407,CON-006
408,CON-022
409,CON-044
410,CON-019
411,CON-008
412,CON-033
413,CON-012
414,CON-010
415,CON-049
416,CON-035
418,CON-061
419,CON-043
420,CON-037
421,CON-049
422,CON-042
423,CON-025
424,CON-034
425,CON-060
426,CON-031
427,CON-013
428,CON-036
429,CON-037
430,CON-048
431,CON-054
433,CON-069
434,CON-051
435,CON-012
436,CON-057
437,CON-010
438,CON-030
439,CON-004
440,CON-065
441,CON-047
442,CON-051
443,CON-059
444,CON-008
446,CON-012
447,CON-024
448,CON-057
449,CON-019
450,CON-030
451,CON-009
452,CON-056
453,CON-027
454,CON-045
455,CON-039
456,CON-023
457,CON-041
458,CON-039
459,CON-004
460,CON-024
461,CON-053
462,CON-052
463,CON-031
465,CON-005
466,CON-017
467,CON-037
468,CON-061
469,CON-031
470,CON-019
471,CON-026
472,CON-035
473,CON-002
474,CON-037
475,CON-021
476,CON-009
477,CON-063
478,CON-029
479,CON-065
481,CON-016
482,CON-033
483,CON-018
484,CON-060
485,CON-058
486,CON-066
487,CON-059
488,CON-009
489,CON-054
490,CON-014
491,CON-008
492,CON-025
493,CON-019
494,CON-020
496,CON-065
497,CON-058
498,CON-043
499,CON-055
500,CON-059
501,CON-038
502,CON-005
503,CON-015
504,CON-033
505,CON-055
506,CON-035
507,CON-015
508,CON-009
509,CON-066
510,CON-057
511,CON-006
513,CON-023
514,CON-055
515,CON-046
516,CON-032
517,CON-068
518,CON-049
519,CON-005
520,CON-041
521,CON-028
522,CON-023
523,CON-010
524,CON-020
525,CON-017
526,CON-017
528,CON-042
529,CON-043
530,CON-008
531,CON-046
532,CON-049
533,CON-041
534,CON-008
535,CON-059
536,CON-041
537,CON-038
538,CON-004
539,CON-036
540,CON-052
541,CON-021
542,CON-054
544,CON-059
545,CON-065
546,CON-016
547,CON-063
548,CON-029
549,CON-001
550,CON-007
551,CON-031
552,CON-012
553,CON-038
554,CON-012
555,CON-008
556,CON-002
557,CON-055
558,CON-013
559,CON-028
560,CON-048
561,CON-016
562,CON-044
564,CON-002
565,CON-041
566,CON-011
567,CON-058
568,CON-017
569,CON-049
570,CON-032
571,CON-046
572,CON-057
573,CON-063
574,CON-016
575,CON-049
576,CON-037
578,CON-003
579,CON-052
580,CON-008
581,CON-053
582,CON-022
583,CON-045
584,CON-055
585,CON-015
586,CON-026
587,CON-017
588,CON-046
589,CON-033
590,CON-022
591,CON-049
592,CON-031
594,CON-055
595,CON-020
596,CON-032
597,CON-021
598,CON-024
599,CON-012
600,CON-023
601,CON-043
602,CON-014
603,CON-041
604,CON-043
605,CON-057
607,CON-033
608,CON-042
609,CON-007
610,CON-011
611,CON-028
612,CON-056
613,CON-010
614,CON-005
615,CON-041
616,CON-043
617,CON-056
619,CON-044
620,CON-048
621,CON-029
622,CON-051
623,CON-039
624,CON-069
625,CON-037
626,CON-068
627,CON-066
628,CON-063
629,CON-025
630,CON-010
631,CON-020
632,CON-024
633,CON-037
634,CON-011
635,CON-033
636,CON-023
637,CON-051
638,CON-021
639,CON-047
641,CON-068
642,CON-011
643,CON-007
644,CON-011
645,CON-066
646,CON-063
647,CON-051
648,CON-034
650,CON-020
651,CON-063
652,CON-051
653,CON-017
654,CON-056
655,CON-024
656,CON-019
657,CON-024
658,CON-007
659,CON-035
660,CON-023
661,CON-016
663,CON-046
664,CON-008
665,CON-015
666,CON-001
667,CON-009
668,CON-015
669,CON-065
670,CON-031
671,CON-066
672,CON-052
673,CON-044
674,CON-060
675,CON-028
