,0
2,CON-042
937,CON-068
57,CON-006
528,CON-035
651,CON-046
45,CON-029
210,CON-006
708,CON-050
643,CON-059
316,CON-003
223,CON-022
65,CON-007
478,CON-002
132,CON-042
100,CON-054
912,CON-050
154,CON-067
741,CON-009
10,CON-060
977,CON-055
547,CON-063
888,CON-052
263,CON-063
537,CON-014
618,CON-046
269,CON-021
392,CON-056
400,CON-034
136,CON-067
335,CON-015
1060,CON-002
757,CON-042
769,CON-002
296,CON-006
594,CON-059
816,CON-042
554,CON-015
479,CON-022
817,CON-054
644,CON-058
810,CON-026
448,CON-011
418,CON-042
364,CON-055
894,CON-043
851,CON-019
123,CON-038
367,CON-056
1065,CON-069
972,CON-014
879,CON-028
119,CON-019
366,CON-004
709,CON-028
599,CON-063
783,CON-047
1062,CON-011
583,CON-028
561,CON-045
322,CON-064
1032,CON-061
171,CON-013
846,CON-022
327,CON-002
577,CON-004
284,CON-053
895,CON-058
859,CON-009
456,CON-065
919,CON-052
72,CON-031
609,CON-041
648,CON-026
899,CON-022
282,CON-042
1026,CON-066
491,CON-036
202,CON-015
913,CON-014
640,CON-028
622,CON-035
265,CON-030
692,CON-041
942,CON-056
845,CON-009
513,CON-038
974,CON-038
329,CON-052
350,CON-014
259,CON-009
62,CON-004
521,CON-007
40,CON-068
527,CON-049
424,CON-032
114,CON-044
365,CON-012
55,CON-017
978,CON-019
808,CON-029
221,CON-066
16,CON-026
601,CON-046
92,CON-018
363,CON-033
125,CON-027
770,CON-048
832,CON-057
553,CON-046
273,CON-022
300,CON-023
482,CON-060
39,CON-051
947,CON-002
105,CON-004
18,CON-044
1051,CON-052
128,CON-063
434,CON-018
250,CON-042
669,CON-034
624,CON-029
596,CON-042
24,CON-010
568,CON-037
405,CON-033
44,CON-052
642,CON-035
