,0
811,CON-014
969,CON-043
209,CON-034
694,CON-039
803,CON-028
440,CON-046
528,CON-058
545,CON-028
483,CON-051
939,CON-063
562,CON-031
476,CON-050
800,CON-044
861,CON-021
58,CON-005
259,CON-033
133,CON-056
884,CON-068
88,CON-014
865,CON-043
566,CON-034
690,CON-019
1065,CON-047
700,CON-045
269,CON-025
735,CON-003
678,CON-033
758,CON-006
654,CON-061
949,CON-036
260,CON-037
909,CON-050
205,CON-043
637,CON-023
379,CON-024
902,CON-028
810,CON-058
711,CON-057
463,CON-005
886,CON-009
609,CON-005
279,CON-057
164,CON-016
27,CON-030
868,CON-048
162,CON-058
61,CON-023
942,CON-044
