,0
539,CON-045
870,CON-031
480,CON-059
389,CON-045
254,CON-011
990,CON-032
276,CON-020
862,CON-069
335,CON-055
49,CON-055
473,CON-015
146,CON-032
1032,CON-008
364,CON-065
1035,CON-064
137,CON-027
106,CON-056
6,CON-047
638,CON-032
527,CON-046
747,CON-019
501,CON-055
636,CON-031
534,CON-051
459,CON-011
122,CON-012
111,CON-028
688,CON-007
627,CON-036
396,CON-028
970,CON-016
764,CON-038
792,CON-039
525,CON-046
428,CON-007
288,CON-034
79,CON-005
767,CON-066
685,CON-039
653,CON-065
928,CON-028
103,CON-042
41,CON-024
481,CON-057
1061,CON-047
35,CON-007
943,CON-039
323,CON-021
