,0
0,CON-030
1,CON-021
2,CON-012
3,CON-002
4,CON-067
5,CON-020
6,CON-068
7,CON-024
8,CON-045
9,CON-036
10,CON-066
11,CON-048
12,CON-038
13,CON-019
14,CON-059
15,CON-033
16,CON-014
17,CON-005
18,CON-069
19,CON-007
20,CON-015
21,CON-018
22,CON-034
23,CON-041
24,CON-009
25,CON-016
26,CON-063
27,CON-049
28,CON-011
29,CON-027
30,CON-013
31,CON-001
32,CON-025
33,CON-010
34,CON-035
35,CON-032
36,CON-039
37,CON-060
38,CON-022
39,CON-029
40,CON-056
41,CON-064
42,CON-054
43,CON-058
44,CON-037
45,CON-047
46,CON-004
47,CON-051
48,CON-008
49,CON-043
50,CON-028
51,CON-044
52,CON-055
53,CON-017
54,CON-006
55,CON-026
56,CON-052
57,CON-042
58,CON-057
59,CON-053
60,CON-023
61,CON-061
62,CON-003
63,CON-065
64,CON-046
65,CON-050
66,CON-031
67,CON-030
68,CON-020
69,CON-047
70,CON-066
71,CON-008
72,CON-001
73,CON-036
74,CON-043
75,CON-039
77,CON-060
78,CON-005
79,CON-032
80,CON-042
81,CON-050
82,CON-002
83,CON-046
84,CON-043
85,CON-024
86,CON-039
87,CON-058
88,CON-009
89,CON-069
90,CON-015
91,CON-068
93,CON-037
94,CON-006
95,CON-036
96,CON-008
97,CON-054
98,CON-009
99,CON-058
100,CON-044
101,CON-006
103,CON-010
104,CON-065
105,CON-049
106,CON-037
107,CON-036
108,CON-067
109,CON-001
110,CON-026
111,CON-058
112,CON-064
113,CON-045
114,CON-060
115,CON-028
116,CON-018
117,CON-063
118,CON-002
119,CON-046
120,CON-046
121,CON-052
123,CON-037
124,CON-047
125,CON-036
126,CON-026
127,CON-068
128,CON-055
129,CON-038
130,CON-032
131,CON-013
132,CON-013
133,CON-057
134,CON-020
135,CON-004
136,CON-014
138,CON-025
139,CON-063
140,CON-021
141,CON-066
142,CON-002
143,CON-004
144,CON-064
145,CON-002
146,CON-014
147,CON-003
148,CON-065
149,CON-065
150,CON-054
151,CON-030
152,CON-053
153,CON-068
154,CON-015
156,CON-004
157,CON-037
158,CON-032
159,CON-030
160,CON-022
161,CON-053
162,CON-019
163,CON-017
164,CON-063
165,CON-056
166,CON-016
167,CON-018
168,CON-041
169,CON-002
170,CON-012
171,CON-046
172,CON-060
174,CON-002
175,CON-001
176,CON-020
177,CON-039
178,CON-016
179,CON-049
180,CON-012
181,CON-068
182,CON-048
183,CON-033
184,CON-014
185,CON-033
186,CON-013
187,CON-021
189,CON-035
190,CON-054
191,CON-002
192,CON-068
193,CON-024
194,CON-004
195,CON-053
196,CON-001
197,CON-011
198,CON-042
199,CON-068
200,CON-064
201,CON-042
203,CON-021
204,CON-001
205,CON-060
206,CON-010
207,CON-041
208,CON-051
209,CON-053
210,CON-016
211,CON-046
212,CON-022
213,CON-031
215,CON-009
216,CON-059
217,CON-064
218,CON-001
