,0
22,1.0
969,1.0
423,1.0
465,0.0
784,0.0
276,1.0
1056,0.0
279,0.0
272,1.0
55,1.0
958,0.0
870,1.0
43,1.0
572,0.0
214,1.0
218,0.0
309,1.0
555,1.0
156,0.0
456,1.0
712,1.0
857,0.0
955,1.0
360,1.0
461,1.0
523,1.0
80,1.0
884,1.0
326,1.0
17,0.0
554,1.0
11,1.0
110,0.0
289,1.0
825,1.0
516,1.0
932,1.0
770,0.0
856,0.0
761,1.0
916,1.0
56,1.0
1061,1.0
271,0.0
947,0.0
827,0.0
655,0.0
433,0.0
867,0.0
186,1.0
365,1.0
121,0.0
177,0.0
161,0.0
526,1.0
154,0.0
408,0.0
957,1.0
418,0.0
244,0.0
191,0.0
15,1.0
489,0.0
199,1.0
694,1.0
627,1.0
167,1.0
832,1.0
413,0.0
139,1.0
424,0.0
1014,0.0
731,1.0
727,1.0
187,1.0
1046,0.0
33,1.0
4,1.0
1038,0.0
913,0.0
633,1.0
883,1.0
434,0.0
190,1.0
196,0.0
390,1.0
262,0.0
614,0.0
108,0.0
112,0.0
162,1.0
986,1.0
351,1.0
575,1.0
613,1.0
645,1.0
334,0.0
427,1.0
499,0.0
216,0.0
497,1.0
378,0.0
320,0.0
717,0.0
12,0.0
690,0.0
603,0.0
40,1.0
923,1.0
100,1.0
725,0.0
209,0.0
763,1.0
2,1.0
59,0.0
1044,0.0
740,0.0
683,1.0
145,0.0
601,0.0
693,0.0
556,0.0
467,0.0
542,0.0
617,0.0
911,0.0
936,0.0
591,0.0
