,0
352,CON-005
854,CON-055
864,CON-017
515,CON-049
176,CON-004
24,CON-014
254,CON-038
991,CON-055
450,CON-061
128,CON-060
478,CON-005
691,CON-044
606,CON-004
903,CON-011
932,CON-037
626,CON-008
25,CON-058
751,CON-059
947,CON-048
725,CON-051
13,CON-026
936,CON-004
333,CON-054
315,CON-018
603,CON-026
60,CON-057
759,CON-041
966,CON-066
761,CON-043
753,CON-033
807,CON-052
357,CON-006
780,CON-046
1044,CON-024
100,CON-051
1023,CON-039
1039,CON-029
34,CON-016
53,CON-066
336,CON-029
1019,CON-059
1003,CON-013
746,CON-017
480,CON-045
382,CON-051
1063,CON-023
170,CON-009
500,CON-064
398,CON-036
392,CON-032
324,CON-043
900,CON-002
964,CON-049
738,CON-021
268,CON-013
841,CON-035
212,CON-035
663,CON-054
1030,CON-015
99,CON-021
1036,CON-032
1037,CON-012
144,CON-057
272,CON-018
