,0
352,1.0
854,1.0
864,1.0
515,1.0
176,0.0
24,0.0
254,0.0
991,0.0
450,1.0
128,1.0
478,0.0
691,0.0
606,1.0
903,1.0
932,0.0
626,0.0
25,1.0
751,0.0
947,1.0
725,1.0
13,0.0
936,1.0
333,0.0
315,0.0
603,1.0
60,1.0
759,1.0
966,1.0
761,1.0
753,0.0
807,0.0
357,0.0
780,1.0
1044,1.0
100,1.0
1023,0.0
1039,1.0
34,1.0
53,1.0
336,1.0
1019,1.0
1003,1.0
746,0.0
480,1.0
382,1.0
1063,0.0
170,0.0
500,1.0
398,0.0
392,1.0
324,1.0
900,1.0
964,0.0
738,0.0
268,0.0
841,0.0
212,0.0
663,0.0
1030,0.0
99,0.0
1036,0.0
1037,0.0
144,0.0
272,0.0
