,0
548,CON-023
201,CON-051
11,CON-045
295,CON-066
695,CON-068
685,CON-007
814,CON-001
207,CON-067
767,CON-046
248,CON-007
532,CON-047
1044,CON-063
1034,CON-057
966,CON-027
60,CON-065
375,CON-068
992,CON-015
356,CON-009
872,CON-003
299,CON-045
1012,CON-034
634,CON-007
785,CON-045
1011,CON-051
3,CON-004
806,CON-021
610,CON-013
1007,CON-057
802,CON-036
305,CON-026
165,CON-050
651,CON-046
368,CON-026
904,CON-034
533,CON-035
351,CON-036
874,CON-039
384,CON-047
501,CON-059
451,CON-019
922,CON-031
726,CON-013
969,CON-017
72,CON-029
867,CON-022
1025,CON-004
670,CON-035
335,CON-052
23,CON-067
847,CON-008
302,CON-014
222,CON-066
809,CON-044
889,CON-038
909,CON-017
564,CON-053
591,CON-038
707,CON-032
473,CON-022
868,CON-067
466,CON-013
28,CON-028
1059,CON-030
12,CON-064
