,0
968,CON-063
278,CON-003
666,CON-063
345,CON-011
256,CON-063
653,CON-022
664,CON-038
619,CON-055
986,CON-059
599,CON-059
180,CON-063
717,CON-046
707,CON-009
41,CON-049
265,CON-013
644,CON-015
105,CON-049
614,CON-025
750,CON-067
513,CON-018
587,CON-028
766,CON-016
848,CON-025
571,CON-029
646,CON-047
419,CON-030
946,CON-035
1017,CON-003
590,CON-043
218,CON-036
323,CON-004
461,CON-013
262,CON-019
58,CON-022
793,CON-042
400,CON-008
51,CON-015
156,CON-066
591,CON-046
365,CON-025
914,CON-044
1011,CON-003
427,CON-057
12,CON-036
456,CON-064
942,CON-013
489,CON-041
498,CON-064
40,CON-016
672,CON-063
1049,CON-032
857,CON-050
228,CON-013
751,CON-019
488,CON-057
694,CON-012
845,CON-039
201,CON-012
452,CON-006
1056,CON-027
102,CON-042
261,CON-022
165,CON-036
534,CON-026
