,0
1059,CON-019
914,CON-006
314,CON-013
587,CON-032
714,CON-023
1035,CON-055
27,CON-006
242,CON-053
323,CON-056
751,CON-054
526,CON-003
592,CON-046
834,CON-019
251,CON-025
613,CON-030
55,CON-036
965,CON-009
183,CON-026
14,CON-041
77,CON-065
31,CON-053
510,CON-025
327,CON-030
329,CON-053
940,CON-052
838,CON-032
45,CON-059
105,CON-064
808,CON-060
1,CON-027
876,CON-065
755,CON-021
652,CON-034
840,CON-006
432,CON-003
783,CON-038
1020,CON-038
387,CON-006
978,CON-037
281,CON-011
241,CON-043
1062,CON-052
674,CON-016
742,CON-021
264,CON-059
833,CON-007
872,CON-046
146,CON-020
