,0
0,CON-017
1,CON-042
2,CON-037
3,CON-041
4,CON-049
5,CON-011
6,CON-063
7,CON-058
8,CON-018
9,CON-019
10,CON-004
11,CON-060
12,CON-032
13,CON-030
14,CON-002
15,CON-055
16,CON-016
17,CON-001
18,CON-045
19,CON-034
20,CON-028
21,CON-008
22,CON-050
23,CON-064
24,CON-054
25,CON-044
26,CON-038
27,CON-068
28,CON-059
29,CON-009
30,CON-012
31,CON-029
32,CON-015
33,CON-003
34,CON-006
35,CON-035
36,CON-067
37,CON-061
38,CON-052
39,CON-020
40,CON-023
41,CON-046
42,CON-053
43,CON-051
44,CON-069
45,CON-013
46,CON-066
47,CON-036
48,CON-057
49,CON-007
50,CON-033
51,CON-022
52,CON-026
53,CON-047
54,CON-010
55,CON-021
56,CON-024
57,CON-056
58,CON-031
59,CON-014
60,CON-039
61,CON-027
62,CON-005
63,CON-065
64,CON-043
65,CON-025
66,CON-048
67,CON-047
68,CON-053
69,CON-018
70,CON-016
71,CON-065
72,CON-047
73,CON-017
74,CON-045
75,CON-045
76,CON-012
77,CON-049
78,CON-028
79,CON-006
80,CON-048
81,CON-055
82,CON-018
83,CON-002
85,CON-050
86,CON-045
87,CON-057
88,CON-008
89,CON-026
90,CON-018
91,CON-066
92,CON-064
93,CON-026
95,CON-006
96,CON-032
97,CON-046
98,CON-017
99,CON-037
100,CON-055
101,CON-061
102,CON-051
103,CON-025
104,CON-033
105,CON-046
106,CON-005
107,CON-015
108,CON-014
109,CON-038
110,CON-022
111,CON-022
112,CON-004
113,CON-065
114,CON-039
115,CON-003
116,CON-008
117,CON-049
119,CON-032
120,CON-049
121,CON-046
122,CON-057
123,CON-039
124,CON-056
125,CON-020
126,CON-022
127,CON-020
128,CON-058
129,CON-051
130,CON-009
131,CON-059
133,CON-056
134,CON-038
135,CON-030
136,CON-026
137,CON-035
138,CON-031
139,CON-018
140,CON-065
141,CON-041
142,CON-043
143,CON-021
144,CON-065
145,CON-022
146,CON-050
148,CON-028
149,CON-066
150,CON-006
151,CON-030
152,CON-058
153,CON-024
154,CON-018
155,CON-052
156,CON-049
157,CON-004
158,CON-021
159,CON-031
160,CON-008
161,CON-037
163,CON-068
164,CON-044
165,CON-032
166,CON-027
167,CON-060
168,CON-067
169,CON-054
171,CON-028
172,CON-012
173,CON-048
174,CON-005
175,CON-011
176,CON-057
177,CON-037
178,CON-036
179,CON-026
180,CON-018
181,CON-057
182,CON-064
184,CON-031
185,CON-053
186,CON-028
187,CON-064
188,CON-046
189,CON-034
190,CON-025
191,CON-014
192,CON-011
193,CON-002
194,CON-069
195,CON-023
196,CON-061
197,CON-027
198,CON-053
199,CON-027
200,CON-058
201,CON-006
202,CON-030
203,CON-065
204,CON-018
206,CON-029
207,CON-011
208,CON-069
209,CON-022
210,CON-016
211,CON-020
212,CON-038
213,CON-005
214,CON-039
215,CON-033
216,CON-059
218,CON-032
219,CON-035
220,CON-016
221,CON-038
222,CON-047
223,CON-068
224,CON-044
225,CON-028
226,CON-056
227,CON-064
228,CON-020
229,CON-037
230,CON-039
231,CON-058
233,CON-004
234,CON-015
235,CON-010
236,CON-041
237,CON-042
238,CON-032
239,CON-020
240,CON-059
241,CON-024
242,CON-046
243,CON-041
244,CON-042
245,CON-009
246,CON-041
247,CON-051
249,CON-011
250,CON-059
251,CON-006
252,CON-051
253,CON-043
254,CON-005
255,CON-031
256,CON-018
257,CON-041
258,CON-050
259,CON-056
260,CON-009
261,CON-031
262,CON-041
263,CON-059
264,CON-014
265,CON-020
267,CON-023
268,CON-020
269,CON-068
270,CON-049
271,CON-060
272,CON-047
273,CON-050
274,CON-033
275,CON-028
276,CON-033
277,CON-010
278,CON-008
279,CON-048
280,CON-060
281,CON-067
282,CON-027
283,CON-065
284,CON-010
285,CON-015
286,CON-012
288,CON-037
289,CON-027
290,CON-057
291,CON-050
292,CON-049
293,CON-068
294,CON-027
295,CON-034
296,CON-041
297,CON-030
298,CON-014
299,CON-001
300,CON-008
301,CON-038
302,CON-036
304,CON-033
305,CON-059
306,CON-035
307,CON-002
308,CON-019
309,CON-013
310,CON-015
311,CON-056
312,CON-061
313,CON-053
314,CON-056
316,CON-027
317,CON-048
318,CON-021
319,CON-012
320,CON-068
321,CON-023
322,CON-017
323,CON-011
324,CON-064
325,CON-056
326,CON-063
327,CON-069
328,CON-069
329,CON-032
330,CON-059
331,CON-016
332,CON-045
333,CON-023
334,CON-026
335,CON-045
337,CON-021
338,CON-029
339,CON-035
340,CON-010
341,CON-037
342,CON-021
343,CON-026
345,CON-028
346,CON-037
347,CON-042
348,CON-068
349,CON-034
350,CON-013
351,CON-068
352,CON-037
353,CON-047
354,CON-060
355,CON-036
356,CON-056
357,CON-052
358,CON-049
360,CON-010
361,CON-015
362,CON-031
363,CON-006
364,CON-065
365,CON-030
366,CON-060
367,CON-061
368,CON-023
369,CON-056
371,CON-038
372,CON-002
373,CON-007
374,CON-020
375,CON-009
376,CON-011
377,CON-057
378,CON-066
379,CON-015
380,CON-027
381,CON-002
382,CON-069
383,CON-036
384,CON-016
385,CON-005
386,CON-036
388,CON-051
389,CON-061
390,CON-055
391,CON-058
392,CON-028
393,CON-021
394,CON-031
395,CON-030
396,CON-042
397,CON-060
398,CON-006
399,CON-044
400,CON-010
401,CON-060
402,CON-037
403,CON-054
405,CON-043
406,CON-026
407,CON-007
408,CON-009
409,CON-035
410,CON-011
411,CON-016
412,CON-054
413,CON-037
414,CON-015
415,CON-044
416,CON-001
417,CON-010
418,CON-036
419,CON-033
421,CON-025
422,CON-046
423,CON-010
424,CON-058
425,CON-016
426,CON-024
427,CON-068
428,CON-007
429,CON-047
430,CON-027
431,CON-029
432,CON-048
434,CON-045
435,CON-017
436,CON-039
437,CON-032
438,CON-003
439,CON-059
440,CON-065
441,CON-053
442,CON-026
443,CON-043
444,CON-035
445,CON-057
446,CON-017
447,CON-038
449,CON-032
450,CON-042
451,CON-058
452,CON-014
453,CON-015
454,CON-017
455,CON-024
456,CON-047
457,CON-031
458,CON-061
459,CON-056
460,CON-066
461,CON-020
462,CON-018
464,CON-048
465,CON-066
466,CON-015
467,CON-002
468,CON-054
469,CON-029
470,CON-035
471,CON-066
472,CON-054
473,CON-068
474,CON-012
475,CON-027
476,CON-049
477,CON-017
479,CON-039
480,CON-037
481,CON-035
482,CON-043
483,CON-047
484,CON-069
485,CON-032
486,CON-045
487,CON-011
488,CON-068
489,CON-067
490,CON-037
491,CON-039
492,CON-032
493,CON-052
494,CON-015
495,CON-013
496,CON-069
497,CON-058
498,CON-047
500,CON-051
501,CON-036
502,CON-026
503,CON-004
504,CON-019
505,CON-018
506,CON-048
507,CON-020
508,CON-034
509,CON-028
510,CON-016
511,CON-048
512,CON-063
513,CON-044
515,CON-005
516,CON-025
517,CON-002
518,CON-025
519,CON-009
520,CON-010
521,CON-055
522,CON-029
523,CON-052
524,CON-014
525,CON-016
526,CON-023
527,CON-009
528,CON-066
530,CON-068
531,CON-027
532,CON-030
533,CON-009
534,CON-026
535,CON-056
536,CON-016
537,CON-027
538,CON-030
539,CON-036
540,CON-035
541,CON-045
542,CON-036
543,CON-033
544,CON-015
545,CON-027
546,CON-004
548,CON-053
549,CON-067
550,CON-019
551,CON-037
552,CON-056
553,CON-050
554,CON-013
555,CON-055
556,CON-014
558,CON-010
559,CON-051
560,CON-056
561,CON-027
562,CON-051
563,CON-008
564,CON-054
565,CON-019
566,CON-048
567,CON-059
568,CON-022
569,CON-017
570,CON-038
571,CON-053
572,CON-004
573,CON-044
574,CON-006
575,CON-022
576,CON-052
577,CON-030
579,CON-018
580,CON-056
581,CON-060
582,CON-032
583,CON-022
584,CON-065
586,CON-050
587,CON-055
588,CON-065
589,CON-032
590,CON-021
591,CON-025
592,CON-066
593,CON-042
594,CON-032
595,CON-044
596,CON-015
597,CON-053
598,CON-038
599,CON-019
600,CON-032
601,CON-061
602,CON-044
603,CON-046
604,CON-011
605,CON-018
606,CON-021
608,CON-017
609,CON-069
610,CON-019
611,CON-041
612,CON-046
613,CON-057
614,CON-030
615,CON-020
616,CON-025
617,CON-010
618,CON-004
619,CON-061
620,CON-008
621,CON-055
622,CON-043
623,CON-061
624,CON-028
625,CON-060
627,CON-022
628,CON-037
629,CON-010
630,CON-015
631,CON-024
632,CON-045
633,CON-049
634,CON-010
635,CON-068
636,CON-066
638,CON-067
639,CON-034
640,CON-001
641,CON-017
642,CON-031
643,CON-055
644,CON-022
645,CON-051
646,CON-016
647,CON-027
648,CON-014
649,CON-063
650,CON-058
652,CON-009
653,CON-031
654,CON-059
655,CON-001
656,CON-063
657,CON-050
658,CON-067
660,CON-035
661,CON-018
662,CON-016
663,CON-017
664,CON-064
665,CON-043
666,CON-018
667,CON-014
668,CON-019
669,CON-034
670,CON-012
671,CON-023
672,CON-018
673,CON-055
674,CON-056
675,CON-024
677,CON-021
678,CON-046
679,CON-009
680,CON-021
681,CON-033
682,CON-056
683,CON-015
684,CON-015
685,CON-015
686,CON-039
687,CON-014
688,CON-047
689,CON-011
691,CON-053
692,CON-037
693,CON-026
694,CON-006
695,CON-030
696,CON-038
697,CON-057
698,CON-038
699,CON-003
700,CON-014
701,CON-035
702,CON-026
703,CON-019
704,CON-010
705,CON-018
707,CON-035
708,CON-059
709,CON-049
710,CON-006
711,CON-025
712,CON-014
713,CON-060
714,CON-004
715,CON-030
716,CON-023
717,CON-025
719,CON-007
720,CON-007
721,CON-038
722,CON-057
723,CON-069
724,CON-029
725,CON-068
726,CON-060
727,CON-002
728,CON-064
729,CON-056
730,CON-023
731,CON-026
732,CON-012
734,CON-029
735,CON-054
736,CON-012
737,CON-050
738,CON-015
739,CON-034
740,CON-012
741,CON-043
742,CON-020
743,CON-006
