,0
968,CON-041
278,CON-033
666,CON-041
653,CON-015
664,CON-003
619,CON-018
986,CON-007
599,CON-007
180,CON-041
717,CON-052
707,CON-066
41,CON-042
265,CON-001
105,CON-042
614,CON-067
750,CON-020
513,CON-047
587,CON-045
766,CON-055
571,CON-054
646,CON-026
419,CON-053
946,CON-031
1017,CON-033
590,CON-068
218,CON-029
323,CON-058
461,CON-001
262,CON-049
58,CON-015
793,CON-043
400,CON-024
51,CON-056
156,CON-016
591,CON-052
365,CON-067
914,CON-030
1011,CON-033
427,CON-022
12,CON-029
456,CON-010
942,CON-001
498,CON-010
40,CON-055
1049,CON-032
857,CON-050
228,CON-001
751,CON-049
488,CON-022
845,CON-009
201,CON-025
979,CON-063
1056,CON-036
102,CON-043
346,CON-036
975,CON-019
261,CON-015
870,CON-046
165,CON-029
534,CON-038
0,CON-050
138,CON-015
635,CON-022
437,CON-029
307,CON-061
890,CON-016
953,CON-005
588,CON-057
972,CON-007
774,CON-039
412,CON-032
580,CON-020
730,CON-055
548,CON-054
78,CON-012
906,CON-036
631,CON-039
18,CON-017
496,CON-069
716,CON-055
1019,CON-044
64,CON-035
923,CON-057
108,CON-037
1064,CON-036
133,CON-020
438,CON-005
1047,CON-051
641,CON-050
257,CON-049
787,CON-069
928,CON-069
389,CON-018
542,CON-031
189,CON-044
803,CON-041
298,CON-037
712,CON-037
135,CON-067
56,CON-039
244,CON-013
776,CON-026
943,CON-025
35,CON-066
654,CON-059
363,CON-025
430,CON-063
80,CON-009
924,CON-031
602,CON-047
506,CON-009
886,CON-003
92,CON-003
695,CON-067
909,CON-007
258,CON-060
206,CON-027
123,CON-021
93,CON-038
103,CON-052
246,CON-049
220,CON-026
816,CON-016
786,CON-058
819,CON-029
465,CON-030
453,CON-014
775,CON-036
395,CON-067
472,CON-032
872,CON-055
470,CON-066
795,CON-063
1010,CON-067
596,CON-014
1006,CON-050
1014,CON-027
321,CON-055
507,CON-001
1015,CON-061
209,CON-056
328,CON-069
43,CON-043
288,CON-036
742,CON-001
348,CON-022
911,CON-019
869,CON-065
920,CON-014
213,CON-028
129,CON-043
352,CON-036
364,CON-057
832,CON-014
113,CON-057
1044,CON-047
815,CON-067
643,CON-045
458,CON-018
681,CON-053
1048,CON-003
1053,CON-060
172,CON-002
349,CON-044
1033,CON-039
702,CON-038
797,CON-060
468,CON-032
127,CON-001
30,CON-002
784,CON-060
150,CON-025
528,CON-030
333,CON-055
892,CON-066
191,CON-037
859,CON-001
482,CON-035
431,CON-027
569,CON-050
311,CON-020
386,CON-031
297,CON-067
163,CON-022
128,CON-006
111,CON-056
525,CON-026
519,CON-064
555,CON-045
708,CON-059
1036,CON-025
779,CON-023
613,CON-034
66,CON-009
39,CON-001
318,CON-068
1039,CON-020
296,CON-049
582,CON-029
731,CON-038
435,CON-050
350,CON-023
134,CON-048
316,CON-063
605,CON-041
79,CON-025
130,CON-064
454,CON-050
492,CON-029
50,CON-053
823,CON-028
798,CON-056
770,CON-022
867,CON-009
713,CON-065
660,CON-066
216,CON-059
158,CON-068
4,CON-016
649,CON-046
73,CON-050
16,CON-026
267,CON-055
531,CON-063
879,CON-033
393,CON-068
572,CON-019
608,CON-050
735,CON-032
922,CON-051
696,CON-048
193,CON-061
462,CON-041
771,CON-026
985,CON-047
780,CON-005
710,CON-025
302,CON-031
353,CON-010
540,CON-066
891,CON-032
628,CON-036
57,CON-020
532,CON-067
304,CON-053
677,CON-068
950,CON-012
290,CON-034
982,CON-043
566,CON-009
689,CON-058
530,CON-022
855,CON-031
32,CON-014
939,CON-064
768,CON-017
847,CON-032
83,CON-061
388,CON-043
184,CON-015
90,CON-041
668,CON-007
850,CON-033
966,CON-026
505,CON-041
866,CON-051
385,CON-028
574,CON-025
885,CON-025
235,CON-024
970,CON-017
535,CON-020
300,CON-033
563,CON-033
944,CON-036
347,CON-013
76,CON-002
1009,CON-025
322,CON-050
169,CON-032
95,CON-025
754,CON-017
615,CON-001
295,CON-044
904,CON-041
174,CON-028
791,CON-065
576,CON-011
276,CON-053
723,CON-069
335,CON-017
467,CON-061
662,CON-026
864,CON-061
455,CON-039
900,CON-001
309,CON-023
655,CON-051
367,CON-018
579,CON-041
