,0
1043,CON-037
22,CON-023
969,CON-029
423,CON-012
465,CON-007
784,CON-015
276,CON-048
1056,CON-014
279,CON-013
272,CON-024
736,CON-030
55,CON-056
388,CON-053
958,CON-029
870,CON-057
43,CON-026
572,CON-023
214,CON-034
218,CON-015
309,CON-037
555,CON-054
156,CON-059
456,CON-017
712,CON-054
857,CON-008
955,CON-020
360,CON-050
461,CON-030
523,CON-064
80,CON-059
884,CON-064
326,CON-068
17,CON-015
554,CON-011
11,CON-041
71,CON-004
110,CON-018
289,CON-037
825,CON-042
516,CON-032
932,CON-048
770,CON-026
856,CON-002
761,CON-067
916,CON-053
56,CON-043
1061,CON-039
271,CON-026
947,CON-008
827,CON-001
655,CON-008
433,CON-010
867,CON-010
186,CON-049
365,CON-045
121,CON-061
177,CON-064
161,CON-052
526,CON-048
154,CON-057
408,CON-057
957,CON-023
418,CON-051
244,CON-042
191,CON-045
15,CON-030
489,CON-029
199,CON-066
694,CON-020
627,CON-009
167,CON-002
832,CON-024
413,CON-011
139,CON-018
424,CON-060
1014,CON-017
731,CON-043
727,CON-014
187,CON-055
1046,CON-053
33,CON-063
4,CON-031
1038,CON-056
913,CON-060
633,CON-006
883,CON-031
434,CON-053
190,CON-045
196,CON-027
390,CON-016
262,CON-050
614,CON-007
108,CON-020
112,CON-056
982,CON-009
162,CON-006
722,CON-015
684,CON-013
986,CON-033
351,CON-057
575,CON-019
613,CON-064
487,CON-031
645,CON-009
334,CON-023
427,CON-033
499,CON-016
216,CON-046
497,CON-004
378,CON-050
320,CON-068
717,CON-049
12,CON-064
690,CON-046
603,CON-063
40,CON-020
923,CON-041
100,CON-043
725,CON-017
209,CON-027
763,CON-054
2,CON-065
59,CON-016
1044,CON-015
145,CON-024
601,CON-042
95,CON-030
951,CON-023
