,0
22,1.0
969,1.0
423,1.0
465,0.0
784,0.0
276,1.0
1056,0.0
272,1.0
736,0.0
55,1.0
870,1.0
214,1.0
218,0.0
309,1.0
555,1.0
156,0.0
456,1.0
712,1.0
857,0.0
955,1.0
360,1.0
461,1.0
523,1.0
80,1.0
884,1.0
326,1.0
17,0.0
554,1.0
11,1.0
71,0.0
110,0.0
289,1.0
825,1.0
516,1.0
932,0.0
770,0.0
856,0.0
761,1.0
916,1.0
56,1.0
1061,1.0
271,0.0
947,0.0
827,0.0
655,0.0
433,0.0
186,1.0
365,1.0
121,0.0
177,0.0
161,0.0
526,1.0
154,0.0
957,1.0
244,0.0
191,0.0
15,1.0
489,1.0
199,1.0
694,1.0
627,1.0
167,1.0
832,1.0
413,0.0
139,1.0
424,0.0
1014,0.0
731,0.0
727,1.0
187,1.0
1046,0.0
33,1.0
4,1.0
1038,1.0
913,0.0
633,1.0
883,1.0
434,0.0
190,1.0
196,0.0
390,1.0
262,0.0
614,0.0
108,0.0
112,0.0
982,1.0
162,1.0
722,0.0
684,0.0
986,1.0
351,1.0
575,1.0
613,0.0
487,0.0
645,1.0
334,0.0
427,1.0
499,1.0
216,0.0
497,1.0
378,0.0
320,0.0
717,0.0
12,0.0
690,1.0
603,0.0
40,1.0
923,1.0
100,1.0
725,0.0
209,0.0
763,1.0
2,1.0
59,0.0
1044,0.0
740,1.0
683,1.0
500,1.0
544,1.0
145,0.0
601,0.0
518,1.0
95,0.0
951,0.0
501,1.0
888,1.0
879,0.0
0,0.0
211,0.0
1060,0.0
713,1.0
1033,0.0
369,1.0
693,0.0
536,1.0
254,1.0
556,0.0
467,0.0
542,1.0
617,0.0
849,1.0
590,1.0
917,0.0
169,0.0
828,0.0
316,0.0
668,0.0
141,1.0
507,1.0
510,1.0
911,0.0
1026,1.0
382,1.0
936,0.0
734,1.0
591,0.0
206,1.0
493,0.0
335,0.0
989,0.0
660,0.0
922,0.0
257,1.0
573,0.0
871,1.0
872,0.0
397,0.0
901,1.0
808,1.0
446,0.0
470,0.0
792,0.0
983,1.0
528,1.0
245,0.0
961,1.0
237,1.0
654,1.0
398,1.0
597,0.0
305,0.0
877,0.0
823,0.0
745,1.0
37,1.0
898,0.0
612,0.0
1062,1.0
864,1.0
158,1.0
887,1.0
822,1.0
1000,1.0
235,1.0
400,1.0
90,1.0
159,0.0
900,1.0
817,0.0
93,1.0
472,0.0
1042,0.0
847,0.0
547,1.0
304,0.0
561,0.0
352,1.0
479,0.0
739,0.0
533,0.0
564,0.0
688,1.0
974,1.0
52,0.0
204,0.0
791,0.0
781,1.0
1058,1.0
253,1.0
689,1.0
592,1.0
965,0.0
490,1.0
466,1.0
164,0.0
377,1.0
1009,1.0
620,1.0
221,1.0
659,1.0
885,1.0
13,0.0
10,1.0
142,0.0
753,1.0
471,1.0
769,1.0
648,1.0
431,1.0
741,1.0
32,1.0
511,0.0
757,1.0
410,0.0
381,1.0
227,1.0
429,0.0
775,1.0
385,0.0
749,0.0
981,0.0
126,1.0
119,0.0
632,1.0
25,1.0
541,0.0
639,1.0
453,1.0
935,0.0
928,1.0
549,1.0
146,1.0
197,0.0
404,1.0
942,1.0
282,1.0
308,1.0
458,1.0
726,0.0
51,0.0
956,0.0
813,0.0
347,0.0
106,0.0
546,0.0
863,0.0
372,0.0
607,0.0
296,0.0
630,0.0
851,0.0
356,0.0
371,0.0
945,0.0
796,0.0
250,0.0
669,0.0
996,0.0
1003,0.0
560,0.0
420,0.0
482,0.0
116,0.0
223,0.0
758,0.0
172,0.0
140,0.0
236,0.0
222,0.0
687,0.0
