,0
22,CON-057
969,CON-054
423,CON-025
465,CON-005
784,CON-056
276,CON-017
1056,CON-044
272,CON-046
736,CON-053
55,CON-060
870,CON-022
214,CON-063
218,CON-056
309,CON-002
555,CON-008
156,CON-007
456,CON-023
712,CON-008
857,CON-024
955,CON-028
360,CON-050
461,CON-053
523,CON-010
80,CON-007
884,CON-010
326,CON-048
17,CON-056
554,CON-012
11,CON-004
71,CON-058
110,CON-047
289,CON-002
825,CON-043
516,CON-032
932,CON-017
770,CON-038
856,CON-019
761,CON-020
916,CON-051
56,CON-068
1061,CON-009
271,CON-038
947,CON-024
827,CON-027
655,CON-024
433,CON-069
186,CON-042
365,CON-035
121,CON-039
177,CON-010
161,CON-006
526,CON-017
154,CON-022
957,CON-057
244,CON-043
191,CON-035
15,CON-053
489,CON-054
199,CON-016
694,CON-028
627,CON-066
167,CON-019
832,CON-046
413,CON-012
139,CON-047
424,CON-034
1014,CON-023
731,CON-068
727,CON-044
187,CON-018
1046,CON-051
33,CON-041
4,CON-059
1038,CON-060
913,CON-034
633,CON-037
883,CON-059
434,CON-051
190,CON-035
196,CON-036
390,CON-055
262,CON-050
614,CON-005
108,CON-028
112,CON-060
982,CON-066
162,CON-037
722,CON-056
684,CON-001
986,CON-013
351,CON-022
575,CON-049
613,CON-010
487,CON-059
645,CON-066
334,CON-057
427,CON-013
499,CON-055
216,CON-052
497,CON-058
378,CON-050
320,CON-048
717,CON-042
12,CON-010
690,CON-052
603,CON-041
40,CON-028
923,CON-004
100,CON-068
725,CON-023
209,CON-036
763,CON-008
2,CON-065
59,CON-055
1044,CON-056
740,CON-012
683,CON-049
500,CON-059
544,CON-059
145,CON-046
601,CON-043
518,CON-049
95,CON-053
951,CON-057
501,CON-038
888,CON-010
879,CON-033
0,CON-043
211,CON-066
1060,CON-051
713,CON-066
1033,CON-064
369,CON-023
693,CON-044
536,CON-041
254,CON-054
556,CON-002
467,CON-037
542,CON-054
617,CON-056
849,CON-027
590,CON-022
917,CON-026
169,CON-001
828,CON-029
316,CON-047
668,CON-015
141,CON-018
507,CON-015
510,CON-057
911,CON-026
1026,CON-025
382,CON-054
936,CON-017
734,CON-012
591,CON-049
206,CON-061
493,CON-019
335,CON-058
989,CON-013
660,CON-023
922,CON-021
257,CON-008
573,CON-063
871,CON-025
872,CON-067
397,CON-059
901,CON-022
808,CON-030
446,CON-012
470,CON-019
792,CON-069
983,CON-014
528,CON-042
245,CON-035
961,CON-059
237,CON-061
654,CON-056
398,CON-050
597,CON-021
305,CON-037
877,CON-014
823,CON-045
745,CON-009
37,CON-033
898,CON-061
612,CON-056
1062,CON-011
864,CON-055
158,CON-050
887,CON-053
822,CON-052
1000,CON-020
235,CON-016
400,CON-010
90,CON-021
159,CON-064
900,CON-064
817,CON-007
93,CON-025
472,CON-035
1042,CON-019
847,CON-048
547,CON-063
304,CON-036
561,CON-016
352,CON-013
479,CON-065
739,CON-045
533,CON-041
564,CON-002
688,CON-019
974,CON-027
52,CON-052
204,CON-001
791,CON-023
781,CON-024
1058,CON-026
253,CON-045
689,CON-065
592,CON-031
965,CON-019
490,CON-014
466,CON-017
164,CON-034
377,CON-061
1009,CON-027
620,CON-048
221,CON-013
659,CON-035
885,CON-068
13,CON-029
10,CON-067
142,CON-008
753,CON-027
471,CON-026
769,CON-065
648,CON-034
431,CON-054
741,CON-054
32,CON-063
511,CON-006
757,CON-069
410,CON-019
381,CON-045
227,CON-011
429,CON-037
775,CON-021
385,CON-068
749,CON-059
981,CON-001
126,CON-054
119,CON-036
632,CON-024
25,CON-034
541,CON-021
639,CON-047
453,CON-027
935,CON-051
928,CON-033
549,CON-001
146,CON-060
197,CON-031
404,CON-066
942,CON-028
282,CON-035
308,CON-011
458,CON-039
726,CON-049
51,CON-001
956,CON-030
813,CON-061
347,CON-022
106,CON-049
546,CON-016
863,CON-029
372,CON-063
607,CON-033
296,CON-003
630,CON-010
851,CON-028
356,CON-052
371,CON-037
945,CON-034
796,CON-069
250,CON-065
669,CON-065
996,CON-068
1003,CON-038
560,CON-048
420,CON-037
482,CON-033
116,CON-033
223,CON-021
758,CON-013
172,CON-061
140,CON-032
236,CON-009
222,CON-066
687,CON-030
