,0
811,CON-008
969,CON-035
694,CON-014
803,CON-067
440,CON-025
528,CON-010
545,CON-067
483,CON-037
939,CON-002
189,CON-053
476,CON-042
800,CON-041
861,CON-029
58,CON-064
259,CON-048
737,CON-045
644,CON-018
884,CON-068
731,CON-033
88,CON-008
812,CON-008
615,CON-028
690,CON-012
1065,CON-053
269,CON-043
735,CON-056
758,CON-013
654,CON-007
752,CON-009
949,CON-018
260,CON-039
909,CON-042
205,CON-035
1011,CON-004
637,CON-027
379,CON-032
902,CON-067
810,CON-010
711,CON-019
463,CON-064
886,CON-021
185,CON-027
84,CON-016
609,CON-064
28,CON-005
164,CON-046
27,CON-009
48,CON-008
251,CON-023
330,CON-059
868,CON-004
162,CON-010
409,CON-003
61,CON-027
851,CON-037
662,CON-026
371,CON-003
106,CON-068
51,CON-012
207,CON-018
840,CON-045
342,CON-013
310,CON-060
101,CON-018
256,CON-050
82,CON-021
407,CON-037
950,CON-023
591,CON-015
1022,CON-063
708,CON-011
847,CON-012
452,CON-047
943,CON-023
954,CON-061
125,CON-013
285,CON-042
10,CON-029
893,CON-057
876,CON-010
472,CON-037
561,CON-038
65,CON-042
378,CON-021
671,CON-045
1054,CON-011
30,CON-013
73,CON-001
474,CON-024
309,CON-063
773,CON-058
455,CON-002
841,CON-025
632,CON-037
985,CON-013
989,CON-023
1051,CON-059
429,CON-037
659,CON-013
423,CON-009
239,CON-053
703,CON-035
580,CON-027
252,CON-015
92,CON-047
831,CON-065
183,CON-003
204,CON-041
465,CON-037
616,CON-009
529,CON-004
152,CON-032
994,CON-054
599,CON-049
555,CON-001
150,CON-067
569,CON-045
87,CON-003
346,CON-012
103,CON-008
39,CON-030
358,CON-001
941,CON-047
862,CON-031
141,CON-060
131,CON-018
122,CON-039
97,CON-002
