,0
743,CON-066
613,CON-047
812,CON-047
841,CON-005
552,CON-045
879,CON-005
1022,CON-009
1062,CON-051
870,CON-046
158,CON-038
549,CON-039
408,CON-005
940,CON-004
261,CON-060
177,CON-056
969,CON-061
569,CON-028
676,CON-041
316,CON-037
860,CON-053
834,CON-054
803,CON-041
236,CON-046
455,CON-015
89,CON-013
159,CON-021
664,CON-050
152,CON-052
927,CON-015
634,CON-053
625,CON-069
72,CON-069
828,CON-060
380,CON-060
347,CON-028
494,CON-068
558,CON-003
912,CON-024
249,CON-057
572,CON-027
807,CON-059
47,CON-043
288,CON-026
1013,CON-045
968,CON-037
705,CON-053
1055,CON-021
40,CON-056
94,CON-021
745,CON-035
451,CON-018
907,CON-044
717,CON-004
76,CON-013
409,CON-003
200,CON-049
63,CON-047
868,CON-038
777,CON-018
1053,CON-005
611,CON-050
113,CON-064
90,CON-010
693,CON-008
985,CON-052
660,CON-046
160,CON-037
1015,CON-055
138,CON-057
972,CON-048
17,CON-029
509,CON-048
607,CON-035
1044,CON-054
511,CON-008
186,CON-046
405,CON-066
798,CON-041
801,CON-051
452,CON-018
257,CON-068
285,CON-006
414,CON-044
749,CON-022
118,CON-021
298,CON-053
344,CON-035
304,CON-011
588,CON-005
143,CON-010
739,CON-001
784,CON-004
170,CON-048
1025,CON-019
66,CON-059
496,CON-030
384,CON-014
778,CON-028
404,CON-013
519,CON-069
252,CON-006
321,CON-019
1028,CON-056
104,CON-059
924,CON-014
250,CON-008
267,CON-069
226,CON-041
276,CON-019
673,CON-015
876,CON-049
70,CON-027
782,CON-021
35,CON-020
1019,CON-033
553,CON-021
100,CON-066
989,CON-030
574,CON-045
445,CON-006
187,CON-019
654,CON-018
171,CON-067
822,CON-046
981,CON-030
616,CON-034
107,CON-046
554,CON-030
