,0
1059,1.0
314,1.0
587,0.0
714,1.0
1035,0.0
27,0.0
242,1.0
323,1.0
751,0.0
526,1.0
251,1.0
613,0.0
55,0.0
965,1.0
77,0.0
31,1.0
510,1.0
327,1.0
329,0.0
940,1.0
838,0.0
45,1.0
105,0.0
808,1.0
1,1.0
652,1.0
840,1.0
783,1.0
1020,1.0
387,0.0
978,1.0
281,0.0
241,1.0
1062,1.0
674,1.0
742,0.0
264,1.0
833,1.0
872,0.0
146,0.0
334,0.0
623,1.0
350,1.0
311,1.0
457,0.0
918,0.0
287,1.0
285,0.0
1053,0.0
604,1.0
683,0.0
147,0.0
437,1.0
205,1.0
278,0.0
563,0.0
275,0.0
408,0.0
248,0.0
479,0.0
983,0.0
677,0.0
65,0.0
404,0.0
