,0
613,CON-041
812,CON-041
841,CON-031
552,CON-005
879,CON-031
1022,CON-055
1062,CON-034
549,CON-029
177,CON-068
969,CON-059
569,CON-053
676,CON-008
316,CON-038
860,CON-019
834,CON-032
803,CON-008
236,CON-014
455,CON-045
89,CON-067
159,CON-026
664,CON-060
152,CON-042
927,CON-045
634,CON-019
625,CON-009
72,CON-009
828,CON-043
380,CON-043
347,CON-053
494,CON-039
558,CON-017
912,CON-057
249,CON-018
572,CON-001
807,CON-050
47,CON-054
288,CON-033
1013,CON-005
968,CON-038
705,CON-019
1055,CON-026
40,CON-068
94,CON-026
745,CON-006
451,CON-046
907,CON-011
717,CON-015
76,CON-067
409,CON-017
200,CON-020
868,CON-030
777,CON-046
1053,CON-031
611,CON-060
113,CON-012
90,CON-024
693,CON-027
985,CON-042
660,CON-014
138,CON-018
972,CON-061
17,CON-002
509,CON-061
607,CON-006
1044,CON-032
511,CON-027
186,CON-014
405,CON-016
798,CON-008
801,CON-034
452,CON-046
257,CON-039
285,CON-056
414,CON-011
749,CON-023
298,CON-019
304,CON-010
588,CON-031
143,CON-024
739,CON-022
784,CON-015
1025,CON-063
66,CON-050
496,CON-051
384,CON-007
778,CON-053
404,CON-067
519,CON-009
252,CON-056
321,CON-063
1028,CON-068
104,CON-050
924,CON-007
250,CON-027
267,CON-009
226,CON-008
276,CON-063
673,CON-045
876,CON-020
70,CON-001
782,CON-026
35,CON-037
1019,CON-044
553,CON-026
100,CON-016
989,CON-051
574,CON-005
445,CON-056
187,CON-063
654,CON-046
171,CON-021
340,CON-032
822,CON-014
959,CON-017
750,CON-007
981,CON-051
616,CON-028
360,CON-005
107,CON-014
164,CON-013
161,CON-033
55,CON-001
554,CON-051
950,CON-027
819,CON-054
251,CON-006
785,CON-014
686,CON-011
